condition,p_coverage,run_id,cascade_fraction,contained,time_to_steady_state
A4,0.0200,1,0.759200,0,307
A4,0.0200,2,0.156200,0,167
A4,0.0200,3,0.710400,0,313
A4,0.0200,4,0.741200,0,255
A4,0.0200,5,0.739000,0,275
A4,0.0200,6,0.121000,0,189
A4,0.0200,7,1.000000,0,228
A4,0.0200,8,0.997800,0,274
A4,0.0200,9,0.660400,0,239
A4,0.0200,10,0.503200,0,273
A4,0.0200,11,0.610200,0,264
A4,0.0200,12,0.517800,0,266
A4,0.0200,13,0.998400,0,267
A4,0.0200,14,0.754200,0,216
A4,0.0200,15,0.994600,0,247
A4,0.0200,16,0.991400,0,241
A4,0.0200,17,0.992200,0,233
A4,0.0200,18,0.525600,0,258
A4,0.0200,19,0.890000,0,284
A4,0.0200,20,1.000000,0,244
A4,0.0200,21,0.993600,0,216
A4,0.0200,22,0.955800,0,248
A4,0.0200,23,0.941200,0,267
A4,0.0200,24,0.265400,0,213
A4,0.0200,25,0.995600,0,266
A4,0.0200,26,0.990200,0,264
A4,0.0200,27,0.601600,0,277
A4,0.0200,28,0.899000,0,244
A4,0.0200,29,0.997000,0,286
A4,0.0200,30,0.996400,0,267
A4,0.0200,31,0.670600,0,250
A4,0.0200,32,0.999600,0,242
A4,0.0200,33,0.434800,0,255
A4,0.0200,34,0.746200,0,244
A4,0.0200,35,0.267200,0,275
A4,0.0200,36,0.996600,0,245
A4,0.0200,37,0.514200,0,263
A4,0.0200,38,0.534800,0,275
A4,0.0200,39,0.784600,0,240
A4,0.0200,40,0.551200,0,249
A4,0.0200,41,0.663000,0,256
A4,0.0200,42,0.730600,0,242
A4,0.0200,43,0.997200,0,247
A4,0.0200,44,0.706400,0,216
A4,0.0200,45,0.233600,0,229
A4,0.0200,46,0.992400,0,277
A4,0.0200,47,0.311000,0,271
A4,0.0200,48,0.298600,0,197
A4,0.0200,49,0.769400,0,224
A4,0.0200,50,0.997200,0,241
A4,0.0200,51,0.976400,0,276
A4,0.0200,52,0.997600,0,265
A4,0.0200,53,0.995200,0,262
A4,0.0200,54,0.994600,0,291
A4,0.0200,55,0.611000,0,270
A4,0.0200,56,0.990000,0,222
A4,0.0200,57,0.997800,0,273
A4,0.0200,58,0.995800,0,285
A4,0.0200,59,0.192600,0,196
A4,0.0200,60,0.959600,0,260
A4,0.0200,61,0.961200,0,274
A4,0.0200,62,0.432200,0,274
A4,0.0200,63,0.862000,0,274
A4,0.0200,64,0.732600,0,222
A4,0.0200,65,0.896800,0,278
A4,0.0200,66,0.584200,0,235
A4,0.0200,67,0.994200,0,237
A4,0.0200,68,0.000200,1,1
A4,0.0200,69,0.994400,0,263
A4,0.0200,70,0.895400,0,292
A4,0.0200,71,0.815000,0,221
A4,0.0200,72,0.153800,0,174
A4,0.0200,73,0.618800,0,231
A4,0.0200,74,0.528600,0,218
A4,0.0200,75,0.246200,0,214
A4,0.0200,76,0.996000,0,251
A4,0.0200,77,0.597200,0,258
A4,0.0200,78,0.912200,0,264
A4,0.0200,79,0.999000,0,233
A4,0.0200,80,0.990800,0,290
A4,0.0200,81,0.544600,0,231
A4,0.0200,82,0.984800,0,260
A4,0.0200,83,0.773000,0,264
A4,0.0200,84,0.992600,0,240
A4,0.0200,85,0.998200,0,224
A4,0.0200,86,0.999800,0,281
A4,0.0200,87,0.394800,0,225
A4,0.0200,88,0.774200,0,254
A4,0.0200,89,0.263000,0,241
A4,0.0200,90,0.983400,0,265
A4,0.0200,91,0.886000,0,255
A4,0.0200,92,0.840800,0,252
A4,0.0200,93,0.722600,0,278
A4,0.0200,94,0.729200,0,274
A4,0.0200,95,0.551200,0,237
A4,0.0200,96,0.412600,0,228
A4,0.0200,97,0.399400,0,256
A4,0.0200,98,0.999000,0,237
A4,0.0200,99,0.996600,0,280
A4,0.0400,0,0.995200,0,154
A4,0.0400,1,0.946800,0,142
A4,0.0400,2,0.992000,0,150
A4,0.0400,3,0.924400,0,137
A4,0.0400,4,0.946200,0,168
A4,0.0400,5,0.696800,0,197
A4,0.0400,6,0.990800,0,162
A4,0.0400,7,0.966200,0,144
A4,0.0400,8,0.456800,0,113
A4,0.0400,9,0.738400,0,182
A4,0.0400,10,0.599600,0,138
A4,0.0400,11,0.207400,0,130
A4,0.0400,12,0.205800,0,103
A4,0.0400,13,0.990800,0,170
A4,0.0400,14,0.000200,1,1
A4,0.0400,15,0.524600,0,138
A4,0.0400,16,0.668200,0,128
A4,0.0400,17,0.992600,0,133
A4,0.0400,18,0.884200,0,163
A4,0.0400,19,0.000200,1,1
A4,0.0400,20,0.995800,0,152
A4,0.0400,21,0.644600,0,141
A4,0.0400,22,0.624200,0,154
A4,0.0400,23,0.769400,0,172
A4,0.0400,24,0.963000,0,135
A4,0.0400,25,0.979200,0,167
A4,0.0400,26,0.980800,0,173
A4,0.0400,27,0.914400,0,160
A4,0.0400,28,0.992600,0,158
A4,0.0400,29,0.971000,0,172
A4,0.0400,30,0.943400,0,176
A4,0.0400,31,0.941800,0,147
A4,0.0400,32,0.968400,0,162
A4,0.0400,33,0.325200,0,149
A4,0.0400,34,0.606000,0,159
A4,0.0400,35,0.944600,0,179
A4,0.0400,36,0.619600,0,155
A4,0.0400,37,0.971800,0,133
A4,0.0400,38,0.986000,0,143
A4,0.0400,39,0.966000,0,153
A4,0.0400,40,0.989800,0,149
A4,0.0400,41,0.986200,0,177
A4,0.0400,42,0.496800,0,153
A4,0.0400,43,0.960000,0,164
A4,0.0400,44,0.607000,0,166
A4,0.0400,45,0.983800,0,163
A4,0.0400,46,0.731400,0,150
A4,0.0400,47,0.978800,0,146
A4,0.0400,48,0.412800,0,160
A4,0.0400,49,0.354200,0,150
A4,0.0400,50,0.252000,0,142
A4,0.0400,51,0.988200,0,169
A4,0.0400,52,0.110800,0,101
A4,0.0400,53,0.938000,0,166
A4,0.0400,54,0.184000,0,110
A4,0.0400,55,0.984800,0,146
A4,0.0400,56,0.726600,0,152
A4,0.0400,57,0.979000,0,143
A4,0.0400,58,0.686800,0,157
A4,0.0400,59,0.964800,0,163
A4,0.0400,60,0.117400,0,125
A4,0.0400,61,0.984000,0,162
A4,0.0400,62,0.991400,0,142
A4,0.0400,63,0.980600,0,160
A4,0.0400,64,0.952200,0,145
A4,0.0400,65,0.000200,1,1
A4,0.0400,66,0.586400,0,170
A4,0.0400,67,0.989600,0,145
A4,0.0400,68,0.436800,0,160
A4,0.0400,69,0.943400,0,148
A4,0.0400,70,0.668600,0,140
A4,0.0400,71,0.647200,0,173
A4,0.0400,72,0.492400,0,145
A4,0.0400,73,0.254400,0,147
A4,0.0400,74,0.554400,0,169
A4,0.0400,75,0.992000,0,129
A4,0.0400,76,0.949000,0,154
A4,0.0400,77,0.865000,0,153
A4,0.0400,78,0.982000,0,172
A4,0.0400,79,0.727000,0,160
A4,0.0400,80,0.939200,0,155
A4,0.0400,81,0.916200,0,168
A4,0.0400,82,0.998200,0,137
A4,0.0400,83,0.577600,0,139
A4,0.0400,84,0.915200,0,182
A4,0.0400,85,0.562800,0,151
A4,0.0400,86,0.976200,0,161
A4,0.0400,87,0.123600,0,118
A4,0.0400,88,0.615000,0,164
A4,0.0400,89,0.579200,0,132
A4,0.0400,90,0.857800,0,142
A4,0.0400,91,0.865200,0,158
A4,0.0400,92,0.596000,0,147
A4,0.0400,93,0.803000,0,147
A4,0.0400,94,0.721000,0,176
A4,0.0400,95,0.511000,0,163
A4,0.0400,96,0.746000,0,150
A4,0.0400,97,0.953200,0,163
A4,0.0400,98,0.177400,0,131
A4,0.0400,99,0.992200,0,172
A4,0.0600,0,0.000200,1,1
A4,0.0600,1,0.969800,0,117
A4,0.0600,2,0.874200,0,119
A4,0.0600,3,0.397600,0,94
A4,0.0600,4,0.548000,0,106
A4,0.0600,5,0.835400,0,109
A4,0.0600,6,0.907600,0,113
A4,0.0600,7,0.412800,0,111
A4,0.0600,8,0.325200,0,109
A4,0.0600,9,0.972400,0,109
A4,0.0600,10,0.969200,0,114
A4,0.0600,11,0.114200,0,109
A4,0.0600,12,0.161600,0,93
A4,0.0600,13,0.983200,0,124
A4,0.0600,14,0.950200,0,125
A4,0.0600,15,0.616200,0,114
A4,0.0600,16,0.981000,0,114
A4,0.0600,17,0.867600,0,128
A4,0.0600,18,0.426400,0,116
A4,0.0600,19,0.906800,0,117
A4,0.0600,20,0.972000,0,108
A4,0.0600,21,0.968600,0,107
A4,0.0600,22,0.961000,0,115
A4,0.0600,23,0.349400,0,100
A4,0.0600,24,0.123400,0,85
A4,0.0600,25,0.451800,0,116
A4,0.0600,26,0.338800,0,132
A4,0.0600,27,0.213000,0,99
A4,0.0600,28,0.000200,1,1
A4,0.0600,29,0.338000,0,110
A4,0.0600,30,0.827200,0,121
A4,0.0600,31,0.130600,0,88
A4,0.0600,32,0.978600,0,110
A4,0.0600,33,0.927000,0,111
A4,0.0600,34,0.851600,0,124
A4,0.0600,35,0.892400,0,131
A4,0.0600,36,0.583600,0,102
A4,0.0600,37,0.485000,0,114
A4,0.0600,38,0.625400,0,96
A4,0.0600,39,0.727600,0,128
A4,0.0600,40,0.968400,0,121
A4,0.0600,41,0.211000,0,100
A4,0.0600,42,0.219800,0,111
A4,0.0600,43,0.157000,0,104
A4,0.0600,44,0.958400,0,124
A4,0.0600,45,0.967800,0,119
A4,0.0600,46,0.376400,0,114
A4,0.0600,47,0.834600,0,104
A4,0.0600,48,0.537600,0,86
A4,0.0600,49,0.963800,0,131
A4,0.0600,50,0.963200,0,125
A4,0.0600,51,0.933800,0,135
A4,0.0600,52,0.950600,0,111
A4,0.0600,53,0.745000,0,121
A4,0.0600,54,0.945600,0,126
A4,0.0600,55,0.550600,0,106
A4,0.0600,56,0.277800,0,94
A4,0.0600,57,0.463000,0,100
A4,0.0600,58,0.979000,0,127
A4,0.0600,59,0.978600,0,93
A4,0.0600,60,0.430400,0,109
A4,0.0600,61,0.976200,0,107
A4,0.0600,62,0.985200,0,126
A4,0.0600,63,0.317000,0,108
A4,0.0600,64,0.814400,0,127
A4,0.0600,65,0.261600,0,92
A4,0.0600,66,0.855000,0,122
A4,0.0600,67,0.000200,1,1
A4,0.0600,68,0.438400,0,98
A4,0.0600,69,0.540200,0,114
A4,0.0600,70,0.585000,0,118
A4,0.0600,71,0.909400,0,127
A4,0.0600,72,0.601200,0,102
A4,0.0600,73,0.709200,0,106
A4,0.0600,74,0.000200,1,1
A4,0.0600,75,0.703800,0,91
A4,0.0600,76,0.922600,0,121
A4,0.0600,77,0.945600,0,117
A4,0.0600,78,0.297000,0,86
A4,0.0600,79,0.447600,0,103
A4,0.0600,80,0.779600,0,111
A4,0.0600,81,0.447800,0,107
A4,0.0600,82,0.381000,0,87
A4,0.0600,83,0.974400,0,127
A4,0.0600,84,0.633600,0,132
A4,0.0600,85,0.967200,0,112
A4,0.0600,86,0.459400,0,115
A4,0.0600,87,0.940600,0,107
A4,0.0600,88,0.909000,0,108
A4,0.0600,89,0.949600,0,127
A4,0.0600,90,0.771000,0,127
A4,0.0600,91,0.529400,0,118
A4,0.0600,92,0.117800,0,79
A4,0.0600,93,0.897800,0,118
A4,0.0600,94,0.790600,0,121
A4,0.0600,95,0.979000,0,125
A4,0.0600,96,0.969400,0,126
A4,0.0600,97,0.949400,0,112
A4,0.0600,98,0.768800,0,126
A4,0.0600,99,0.582200,0,116
A4,0.0800,0,0.000200,1,1
A4,0.0800,1,0.699800,0,97
A4,0.0800,2,0.972400,0,94
A4,0.0800,3,0.251800,0,66
A4,0.0800,4,0.152600,0,77
A4,0.0800,5,0.429000,0,81
A4,0.0800,6,0.499600,0,87
A4,0.0800,7,0.000200,1,1
A4,0.0800,8,0.931400,0,94
A4,0.0800,9,0.587000,0,78
A4,0.0800,10,0.227400,0,86
A4,0.0800,11,0.727400,0,98
A4,0.0800,12,0.000200,1,1
A4,0.0800,13,0.915000,0,95
A4,0.0800,14,0.525800,0,88
A4,0.0800,15,0.210200,0,85
A4,0.0800,16,0.833000,0,84
A4,0.0800,17,0.000200,1,1
A4,0.0800,18,0.431000,0,76
A4,0.0800,19,0.247800,0,74
A4,0.0800,20,0.630200,0,86
A4,0.0800,21,0.663200,0,90
A4,0.0800,22,0.973200,0,87
A4,0.0800,23,0.934400,0,84
A4,0.0800,24,0.907600,0,93
A4,0.0800,25,0.893600,0,80
A4,0.0800,26,0.951000,0,92
A4,0.0800,27,0.888600,0,91
A4,0.0800,28,0.000200,1,1
A4,0.0800,29,0.865200,0,91
A4,0.0800,30,0.966200,0,94
A4,0.0800,31,0.000200,1,1
A4,0.0800,32,0.893200,0,78
A4,0.0800,33,0.000200,1,1
A4,0.0800,34,0.143400,0,71
A4,0.0800,35,0.884400,0,92
A4,0.0800,36,0.940800,0,90
A4,0.0800,37,0.438600,0,76
A4,0.0800,38,0.182600,0,69
A4,0.0800,39,0.834000,0,77
A4,0.0800,40,0.957200,0,84
A4,0.0800,41,0.918200,0,98
A4,0.0800,42,0.386000,0,81
A4,0.0800,43,0.686600,0,85
A4,0.0800,44,0.569600,0,90
A4,0.0800,45,0.714600,0,81
A4,0.0800,46,0.934600,0,90
A4,0.0800,47,0.000200,1,1
A4,0.0800,48,0.160400,0,76
A4,0.0800,49,0.963000,0,91
A4,0.0800,50,0.000200,1,1
A4,0.0800,51,0.120600,0,69
A4,0.0800,52,0.542600,0,104
A4,0.0800,53,0.449000,0,87
A4,0.0800,54,0.200200,0,86
A4,0.0800,55,0.961000,0,83
A4,0.0800,56,0.127000,0,70
A4,0.0800,57,0.830800,0,95
A4,0.0800,58,0.262200,0,77
A4,0.0800,59,0.876200,0,98
A4,0.0800,60,0.792200,0,95
A4,0.0800,61,0.504800,0,95
A4,0.0800,62,0.099200,1,82
A4,0.0800,63,0.722600,0,94
A4,0.0800,64,0.443800,0,85
A4,0.0800,65,0.935800,0,105
A4,0.0800,66,0.000200,1,1
A4,0.0800,67,0.867800,0,101
A4,0.0800,68,0.975000,0,77
A4,0.0800,69,0.391600,0,83
A4,0.0800,70,0.238800,0,66
A4,0.0800,71,0.000200,1,1
A4,0.0800,72,0.981000,0,108
A4,0.0800,73,0.483400,0,74
A4,0.0800,74,0.971200,0,94
A4,0.0800,75,0.853600,0,91
A4,0.0800,76,0.000200,1,1
A4,0.0800,77,0.831800,0,100
A4,0.0800,78,0.266000,0,64
A4,0.0800,79,0.557600,0,87
A4,0.0800,80,0.178400,0,71
A4,0.0800,81,0.000200,1,1
A4,0.0800,82,0.251200,0,81
A4,0.0800,83,0.855200,0,86
A4,0.0800,84,0.477400,0,83
A4,0.0800,85,0.841000,0,80
A4,0.0800,86,0.942000,0,84
A4,0.0800,87,0.511000,0,88
A4,0.0800,88,0.148800,0,74
A4,0.0800,89,0.466400,0,86
A4,0.0800,90,0.100600,0,80
A4,0.0800,91,0.603600,0,80
A4,0.0800,92,0.980200,0,97
A4,0.0800,93,0.196200,0,70
A4,0.0800,94,0.000200,1,1
A4,0.0800,95,0.825400,0,90
A4,0.0800,96,0.937800,0,97
A4,0.0800,97,0.000200,1,1
A4,0.0800,98,0.957800,0,89
A4,0.0800,99,0.964800,0,83
A4,0.1000,0,0.901600,0,75
A4,0.1000,1,0.297200,0,62
A4,0.1000,2,0.498200,0,69
A4,0.1000,3,0.452000,0,71
A4,0.1000,4,0.275400,0,63
A4,0.1000,5,0.697600,0,68
A4,0.1000,6,0.292800,0,72
A4,0.1000,7,0.624800,0,68
A4,0.1000,8,0.936600,0,66
A4,0.1000,9,0.936000,0,69
A4,0.1000,10,0.210000,0,72
A4,0.1000,11,0.533400,0,68
A4,0.1000,12,0.921600,0,80
A4,0.1000,13,0.953000,0,72
A4,0.1000,14,0.693000,0,63
A4,0.1000,15,0.857600,0,75
A4,0.1000,16,0.875000,0,67
A4,0.1000,17,0.928200,0,81
A4,0.1000,18,0.000200,1,1
A4,0.1000,19,0.868200,0,55
A4,0.1000,20,0.155200,0,62
A4,0.1000,21,0.892600,0,88
A4,0.1000,22,0.000200,1,1
A4,0.1000,23,0.136600,0,71
A4,0.1000,24,0.525800,0,66
A4,0.1000,25,0.145200,0,61
A4,0.1000,26,0.000200,1,1
A4,0.1000,27,0.000200,1,1
A4,0.1000,28,0.172600,0,57
A4,0.1000,29,0.103400,0,65
A4,0.1000,30,0.823000,0,75
A4,0.1000,31,0.051800,1,46
A4,0.1000,32,0.939400,0,77
A4,0.1000,33,0.779200,0,73
A4,0.1000,34,0.891000,0,78
A4,0.1000,35,0.550800,0,77
A4,0.1000,36,0.076800,1,60
A4,0.1000,37,0.883600,0,78
A4,0.1000,38,0.364800,0,79
A4,0.1000,39,0.893800,0,69
A4,0.1000,40,0.926600,0,69
A4,0.1000,41,0.713000,0,67
A4,0.1000,42,0.038600,1,43
A4,0.1000,43,0.880400,0,68
A4,0.1000,44,0.107600,0,47
A4,0.1000,45,0.931000,0,74
A4,0.1000,46,0.796600,0,69
A4,0.1000,47,0.945000,0,68
A4,0.1000,48,0.149200,0,74
A4,0.1000,49,0.367400,0,68
A4,0.1000,50,0.000200,1,1
A4,0.1000,51,0.000200,1,1
A4,0.1000,52,0.371600,0,65
A4,0.1000,53,0.196600,0,68
A4,0.1000,54,0.929800,0,69
A4,0.1000,55,0.203200,0,76
A4,0.1000,56,0.885800,0,68
A4,0.1000,57,0.113600,0,62
A4,0.1000,58,0.869800,0,66
A4,0.1000,59,0.928800,0,69
A4,0.1000,60,0.950600,0,69
A4,0.1000,61,0.890400,0,79
A4,0.1000,62,0.206800,0,73
A4,0.1000,63,0.186400,0,65
A4,0.1000,64,0.486600,0,62
A4,0.1000,65,0.529600,0,69
A4,0.1000,66,0.828600,0,74
A4,0.1000,67,0.913800,0,81
A4,0.1000,68,0.704200,0,79
A4,0.1000,69,0.000200,1,1
A4,0.1000,70,0.000200,1,1
A4,0.1000,71,0.896000,0,68
A4,0.1000,72,0.953400,0,78
A4,0.1000,73,0.102400,0,71
A4,0.1000,74,0.067000,1,64
A4,0.1000,75,0.592800,0,71
A4,0.1000,76,0.909800,0,87
A4,0.1000,77,0.906600,0,66
A4,0.1000,78,0.960600,0,74
A4,0.1000,79,0.801200,0,72
A4,0.1000,80,0.730400,0,78
A4,0.1000,81,0.951000,0,63
A4,0.1000,82,0.937200,0,82
A4,0.1000,83,0.126600,0,71
A4,0.1000,84,0.373200,0,72
A4,0.1000,85,0.851400,0,76
A4,0.1000,86,0.378200,0,60
A4,0.1000,87,0.382200,0,75
A4,0.1000,88,0.167200,0,62
A4,0.1000,89,0.853000,0,82
A4,0.1000,90,0.761000,0,71
A4,0.1000,91,0.933800,0,68
A4,0.1000,92,0.000200,1,1
A4,0.1000,93,0.000200,1,1
A4,0.1000,94,0.376800,0,76
A4,0.1000,95,0.359600,0,71
A4,0.1000,96,0.524800,0,80
A4,0.1000,97,0.509200,0,89
A4,0.1000,98,0.790800,0,80
A4,0.1000,99,0.906200,0,60
A4,0.1200,0,0.000200,1,1
A4,0.1200,1,0.000200,1,1
A4,0.1200,2,0.448600,0,55
A4,0.1200,3,0.900800,0,65
A4,0.1200,4,0.663000,0,58
A4,0.1200,5,0.700000,0,69
A4,0.1200,6,0.593800,0,69
A4,0.1200,7,0.734400,0,60
A4,0.1200,8,0.873800,0,67
A4,0.1200,9,0.855200,0,56
A4,0.1200,10,0.314200,0,70
A4,0.1200,11,0.484200,0,55
A4,0.1200,12,0.490600,0,63
A4,0.1200,13,0.000200,1,1
A4,0.1200,14,0.398400,0,64
A4,0.1200,15,0.312600,0,64
A4,0.1200,16,0.883800,0,66
A4,0.1200,17,0.792200,0,62
A4,0.1200,18,0.951400,0,74
A4,0.1200,19,0.885000,0,71
A4,0.1200,20,0.600600,0,56
A4,0.1200,21,0.460200,0,52
A4,0.1200,22,0.000200,1,1
A4,0.1200,23,0.567800,0,53
A4,0.1200,24,0.919000,0,62
A4,0.1200,25,0.558800,0,61
A4,0.1200,26,0.348000,0,57
A4,0.1200,27,0.892600,0,53
A4,0.1200,28,0.870400,0,58
A4,0.1200,29,0.877800,0,69
A4,0.1200,30,0.650600,0,67
A4,0.1200,31,0.084600,1,57
A4,0.1200,32,0.169600,0,46
A4,0.1200,33,0.352000,0,47
A4,0.1200,34,0.908200,0,66
A4,0.1200,35,0.193800,0,54
A4,0.1200,36,0.898800,0,79
A4,0.1200,37,0.893200,0,71
A4,0.1200,38,0.330600,0,54
A4,0.1200,39,0.920600,0,65
A4,0.1200,40,0.903200,0,59
A4,0.1200,41,0.878000,0,60
A4,0.1200,42,0.278400,0,63
A4,0.1200,43,0.910200,0,59
A4,0.1200,44,0.000200,1,1
A4,0.1200,45,0.190200,0,54
A4,0.1200,46,0.609000,0,58
A4,0.1200,47,0.405200,0,54
A4,0.1200,48,0.000200,1,1
A4,0.1200,49,0.476800,0,59
A4,0.1200,50,0.108600,0,47
A4,0.1200,51,0.940000,0,51
A4,0.1200,52,0.724200,0,62
A4,0.1200,53,0.401000,0,69
A4,0.1200,54,0.713200,0,66
A4,0.1200,55,0.637800,0,60
A4,0.1200,56,0.882800,0,64
A4,0.1200,57,0.734800,0,65
A4,0.1200,58,0.829400,0,54
A4,0.1200,59,0.833000,0,65
A4,0.1200,60,0.415200,0,63
A4,0.1200,61,0.249800,0,69
A4,0.1200,62,0.869000,0,60
A4,0.1200,63,0.359000,0,55
A4,0.1200,64,0.543200,0,54
A4,0.1200,65,0.405400,0,59
A4,0.1200,66,0.336400,0,61
A4,0.1200,67,0.057000,1,40
A4,0.1200,68,0.640800,0,61
A4,0.1200,69,0.939000,0,64
A4,0.1200,70,0.753800,0,59
A4,0.1200,71,0.507200,0,60
A4,0.1200,72,0.858200,0,60
A4,0.1200,73,0.867800,0,53
A4,0.1200,74,0.809600,0,63
A4,0.1200,75,0.358600,0,55
A4,0.1200,76,0.863000,0,55
A4,0.1200,77,0.736800,0,64
A4,0.1200,78,0.829600,0,67
A4,0.1200,79,0.280200,0,62
A4,0.1200,80,0.193400,0,51
A4,0.1200,81,0.659400,0,65
A4,0.1200,82,0.145400,0,43
A4,0.1200,83,0.214000,0,56
A4,0.1200,84,0.872800,0,62
A4,0.1200,85,0.899000,0,66
A4,0.1200,86,0.401400,0,53
A4,0.1200,87,0.261800,0,53
A4,0.1200,88,0.000200,1,1
A4,0.1200,89,0.000200,1,1
A4,0.1200,90,0.000200,1,1
A4,0.1200,91,0.000200,1,1
A4,0.1200,92,0.941600,0,66
A4,0.1200,93,0.000200,1,1
A4,0.1200,94,0.912200,0,55
A4,0.1200,95,0.348400,0,62
A4,0.1200,96,0.810600,0,58
A4,0.1200,97,0.868200,0,62
A4,0.1200,98,0.872400,0,71
A4,0.1200,99,0.000200,1,1
A4,0.1400,0,0.772200,0,65
A4,0.1400,1,0.251600,0,41
A4,0.1400,2,0.746600,0,55
A4,0.1400,3,0.648600,0,49
A4,0.1400,4,0.798200,0,51
A4,0.1400,5,0.855200,0,63
A4,0.1400,6,0.793800,0,54
A4,0.1400,7,0.818600,0,48
A4,0.1400,8,0.577800,0,50
A4,0.1400,9,0.325800,0,54
A4,0.1400,10,0.085800,1,43
A4,0.1400,11,0.000200,1,1
A4,0.1400,12,0.000200,1,1
A4,0.1400,13,0.678000,0,51
A4,0.1400,14,0.719400,0,52
A4,0.1400,15,0.191600,0,47
A4,0.1400,16,0.470200,0,39
A4,0.1400,17,0.133600,0,51
A4,0.1400,18,0.195600,0,45
A4,0.1400,19,0.830400,0,64
A4,0.1400,20,0.754800,0,51
A4,0.1400,21,0.143600,0,46
A4,0.1400,22,0.292200,0,59
A4,0.1400,23,0.921600,0,53
A4,0.1400,24,0.841600,0,58
A4,0.1400,25,0.924400,0,53
A4,0.1400,26,0.884600,0,59
A4,0.1400,27,0.556800,0,54
A4,0.1400,28,0.357000,0,46
A4,0.1400,29,0.480400,0,51
A4,0.1400,30,0.000200,1,1
A4,0.1400,31,0.816800,0,54
A4,0.1400,32,0.162200,0,44
