condition,p_coverage,run_id,cascade_fraction,contained,time_to_steady_state
A3,0.0000,56,1.000000,0,15
A3,0.0000,57,1.000000,0,14
A3,0.0000,58,1.000000,0,15
A3,0.0000,59,1.000000,0,14
A3,0.0000,60,1.000000,0,15
A3,0.0000,61,1.000000,0,14
A3,0.0000,62,1.000000,0,15
A3,0.0000,63,1.000000,0,14
A3,0.0000,64,1.000000,0,15
A3,0.0000,65,1.000000,0,15
A3,0.0000,66,1.000000,0,15
A3,0.0000,67,1.000000,0,15
A3,0.0000,68,1.000000,0,15
A3,0.0000,69,1.000000,0,15
A3,0.0000,70,1.000000,0,15
A3,0.0000,71,1.000000,0,14
A3,0.0000,72,1.000000,0,15
A3,0.0000,73,1.000000,0,15
A3,0.0000,74,1.000000,0,15
A3,0.0000,75,1.000000,0,15
A3,0.0000,76,1.000000,0,15
A3,0.0000,77,1.000000,0,15
A3,0.0000,78,1.000000,0,14
A3,0.0000,79,1.000000,0,15
A3,0.0000,80,1.000000,0,15
A3,0.0000,81,1.000000,0,14
A3,0.0000,82,1.000000,0,14
A3,0.0000,83,1.000000,0,15
A3,0.0000,84,1.000000,0,14
A3,0.0000,85,1.000000,0,15
A3,0.0000,86,1.000000,0,15
A3,0.0000,87,1.000000,0,15
A3,0.0000,88,1.000000,0,14
A3,0.0000,89,1.000000,0,15
A3,0.0000,90,1.000000,0,15
A3,0.0000,91,1.000000,0,15
A3,0.0000,92,1.000000,0,15
A3,0.0000,93,1.000000,0,14
A3,0.0000,94,1.000000,0,15
A3,0.0000,95,1.000000,0,15
A3,0.0000,96,1.000000,0,14
A3,0.0000,97,1.000000,0,15
A3,0.0000,98,1.000000,0,14
A3,0.0000,99,1.000000,0,15
A3,0.0200,0,1.000000,0,325
A3,0.0200,1,1.000000,0,327
A3,0.0200,2,1.000000,0,281
A3,0.0200,3,1.000000,0,310
A3,0.0200,4,1.000000,0,329
A3,0.0200,5,1.000000,0,336
A3,0.0200,6,1.000000,0,307
A3,0.0200,7,1.000000,0,311
A3,0.0200,8,1.000000,0,308
A3,0.0200,9,1.000000,0,330
A3,0.0200,10,1.000000,0,333
A3,0.0200,11,1.000000,0,285
A3,0.0200,12,1.000000,0,335
A3,0.0200,13,1.000000,0,315
A3,0.0200,14,1.000000,0,318
A3,0.0200,15,1.000000,0,311
A3,0.0200,16,1.000000,0,289
A3,0.0200,17,1.000000,0,320
A3,0.0200,18,1.000000,0,330
A3,0.0200,19,1.000000,0,314
A3,0.0200,20,1.000000,0,301
A3,0.0200,21,1.000000,0,347
A3,0.0200,22,1.000000,0,324
A3,0.0200,23,1.000000,0,316
A3,0.0200,24,1.000000,0,333
A3,0.0200,25,1.000000,0,347
A3,0.0200,26,1.000000,0,291
A3,0.0200,27,1.000000,0,312
A3,0.0200,28,1.000000,0,319
A3,0.0200,29,1.000000,0,283
A3,0.0200,30,1.000000,0,299
A3,0.0200,31,1.000000,0,355
A3,0.0200,32,1.000000,0,319
A3,0.0200,33,1.000000,0,289
A3,0.0200,34,1.000000,0,307
A3,0.0200,35,1.000000,0,318
A3,0.0200,36,1.000000,0,320
A3,0.0200,37,1.000000,0,289
A3,0.0200,38,1.000000,0,301
A3,0.0200,39,1.000000,0,306
A3,0.0200,40,1.000000,0,348
A3,0.0200,41,1.000000,0,286
A3,0.0200,42,1.000000,0,281
A3,0.0200,43,1.000000,0,308
A3,0.0200,44,1.000000,0,324
A3,0.0200,45,1.000000,0,302
A3,0.0200,46,1.000000,0,314
A3,0.0200,47,1.000000,0,275
A3,0.0200,48,1.000000,0,310
A3,0.0200,49,1.000000,0,347
A3,0.0200,50,1.000000,0,331
A3,0.0200,51,1.000000,0,341
A3,0.0200,52,1.000000,0,263
A3,0.0200,53,1.000000,0,286
A3,0.0200,54,1.000000,0,269
A3,0.0200,55,1.000000,0,260
A3,0.0200,56,1.000000,0,339
A3,0.0200,57,1.000000,0,274
A3,0.0200,58,1.000000,0,329
A3,0.0200,59,1.000000,0,299
A3,0.0200,60,1.000000,0,313
A3,0.0200,61,1.000000,0,313
A3,0.0200,62,1.000000,0,325
A3,0.0200,63,1.000000,0,272
A3,0.0200,64,1.000000,0,302
A3,0.0200,65,1.000000,0,318
A3,0.0200,66,1.000000,0,341
A3,0.0200,67,1.000000,0,304
A3,0.0200,68,0.000200,1,1
A3,0.0200,69,1.000000,0,294
A3,0.0200,70,1.000000,0,301
A3,0.0200,71,1.000000,0,256
A3,0.0200,72,0.999800,0,300
A3,0.0200,73,1.000000,0,302
A3,0.0200,74,1.000000,0,328
A3,0.0200,75,1.000000,0,284
A3,0.0200,76,1.000000,0,322
A3,0.0200,77,1.000000,0,311
A3,0.0200,78,1.000000,0,344
A3,0.0200,79,1.000000,0,277
A3,0.0200,80,1.000000,0,320
A3,0.0200,81,1.000000,0,347
A3,0.0200,82,1.000000,0,321
A3,0.0200,83,1.000000,0,277
A3,0.0200,84,1.000000,0,309
A3,0.0200,85,1.000000,0,306
A3,0.0200,86,1.000000,0,301
A3,0.0200,87,1.000000,0,354
A3,0.0200,88,1.000000,0,307
A3,0.0200,89,1.000000,0,315
A3,0.0200,90,1.000000,0,303
A3,0.0200,91,1.000000,0,323
A3,0.0200,92,1.000000,0,287
A3,0.0200,93,1.000000,0,336
A3,0.0200,94,1.000000,0,291
A3,0.0200,95,1.000000,0,307
A3,0.0200,96,1.000000,0,348
A3,0.0200,97,1.000000,0,351
A3,0.0200,98,1.000000,0,344
A3,0.0200,99,1.000000,0,302
A3,0.0400,0,1.000000,0,178
A3,0.0400,1,1.000000,0,204
A3,0.0400,2,1.000000,0,187
A3,0.0400,3,1.000000,0,175
A3,0.0400,4,1.000000,0,172
A3,0.0400,5,1.000000,0,196
A3,0.0400,6,1.000000,0,193
A3,0.0400,7,1.000000,0,210
A3,0.0400,8,1.000000,0,200
A3,0.0400,9,1.000000,0,183
A3,0.0400,10,1.000000,0,196
A3,0.0400,11,1.000000,0,190
A3,0.0400,12,0.999800,0,201
A3,0.0400,13,1.000000,0,186
A3,0.0400,14,0.000200,1,1
A3,0.0400,15,1.000000,0,193
A3,0.0400,16,1.000000,0,205
A3,0.0400,17,1.000000,0,182
A3,0.0400,18,1.000000,0,186
A3,0.0400,19,0.000200,1,1
A3,0.0400,20,1.000000,0,186
A3,0.0400,21,1.000000,0,183
A3,0.0400,22,1.000000,0,190
A3,0.0400,23,0.999800,0,194
A3,0.0400,24,0.999800,0,187
A3,0.0400,25,1.000000,0,175
A3,0.0400,26,0.999800,0,185
A3,0.0400,27,0.999800,0,196
A3,0.0400,28,1.000000,0,174
A3,0.0400,29,1.000000,0,189
A3,0.0400,30,0.999800,0,192
A3,0.0400,31,1.000000,0,211
A3,0.0400,32,1.000000,0,208
A3,0.0400,33,1.000000,0,186
A3,0.0400,34,1.000000,0,181
A3,0.0400,35,1.000000,0,186
A3,0.0400,36,1.000000,0,182
A3,0.0400,37,1.000000,0,191
A3,0.0400,38,1.000000,0,196
A3,0.0400,39,1.000000,0,189
A3,0.0400,40,1.000000,0,185
A3,0.0400,41,1.000000,0,183
A3,0.0400,42,1.000000,0,190
A3,0.0400,43,1.000000,0,198
A3,0.0400,44,1.000000,0,193
A3,0.0400,45,1.000000,0,170
A3,0.0400,46,1.000000,0,167
A3,0.0400,47,1.000000,0,178
A3,0.0400,48,1.000000,0,184
A3,0.0400,49,1.000000,0,179
A3,0.0400,50,1.000000,0,192
A3,0.0400,51,1.000000,0,194
A3,0.0400,52,1.000000,0,163
A3,0.0400,53,1.000000,0,182
A3,0.0400,54,0.999800,0,180
A3,0.0400,55,0.999800,0,160
A3,0.0400,56,1.000000,0,182
A3,0.0400,57,1.000000,0,201
A3,0.0400,58,1.000000,0,194
A3,0.0400,59,1.000000,0,202
A3,0.0400,60,1.000000,0,182
A3,0.0400,61,1.000000,0,180
A3,0.0400,62,1.000000,0,166
A3,0.0400,63,1.000000,0,172
A3,0.0400,64,1.000000,0,184
A3,0.0400,65,0.000200,1,1
A3,0.0400,66,1.000000,0,194
A3,0.0400,67,1.000000,0,159
A3,0.0400,68,1.000000,0,167
A3,0.0400,69,1.000000,0,188
A3,0.0400,70,1.000000,0,162
A3,0.0400,71,1.000000,0,178
A3,0.0400,72,0.999800,0,171
A3,0.0400,73,1.000000,0,165
A3,0.0400,74,1.000000,0,162
A3,0.0400,75,1.000000,0,195
A3,0.0400,76,1.000000,0,177
A3,0.0400,77,1.000000,0,193
A3,0.0400,78,0.999800,0,191
A3,0.0400,79,1.000000,0,172
A3,0.0400,80,1.000000,0,188
A3,0.0400,81,1.000000,0,187
A3,0.0400,82,1.000000,0,175
A3,0.0400,83,0.999800,0,172
A3,0.0400,84,1.000000,0,179
A3,0.0400,85,1.000000,0,183
A3,0.0400,86,1.000000,0,218
A3,0.0400,87,1.000000,0,192
A3,0.0400,88,0.999600,0,184
A3,0.0400,89,1.000000,0,192
A3,0.0400,90,1.000000,0,201
A3,0.0400,91,1.000000,0,186
A3,0.0400,92,1.000000,0,185
A3,0.0400,93,0.999800,0,171
A3,0.0400,94,1.000000,0,201
A3,0.0400,95,1.000000,0,180
A3,0.0400,96,1.000000,0,176
A3,0.0400,97,1.000000,0,171
A3,0.0400,98,0.999800,0,167
A3,0.0400,99,1.000000,0,202
A3,0.0600,0,0.000200,1,1
A3,0.0600,1,1.000000,0,129
A3,0.0600,2,1.000000,0,131
A3,0.0600,3,0.999800,0,145
A3,0.0600,4,1.000000,0,137
A3,0.0600,5,1.000000,0,147
A3,0.0600,6,1.000000,0,125
A3,0.0600,7,0.999800,0,113
A3,0.0600,8,1.000000,0,145
A3,0.0600,9,1.000000,0,125
A3,0.0600,10,1.000000,0,117
A3,0.0600,11,1.000000,0,133
A3,0.0600,12,1.000000,0,113
A3,0.0600,13,1.000000,0,122
A3,0.0600,14,0.999800,0,125
A3,0.0600,15,0.999800,0,127
A3,0.0600,16,1.000000,0,154
A3,0.0600,17,1.000000,0,141
A3,0.0600,18,0.999800,0,139
A3,0.0600,19,0.999600,0,120
A3,0.0600,20,1.000000,0,137
A3,0.0600,21,0.999800,0,120
A3,0.0600,22,0.999800,0,134
A3,0.0600,23,1.000000,0,127
A3,0.0600,24,1.000000,0,121
A3,0.0600,25,1.000000,0,122
A3,0.0600,26,1.000000,0,122
A3,0.0600,27,0.999800,0,146
A3,0.0600,28,0.000200,1,1
A3,0.0600,29,1.000000,0,137
A3,0.0600,30,0.999400,0,139
A3,0.0600,31,0.999600,0,135
A3,0.0600,32,0.999600,0,118
A3,0.0600,33,0.999600,0,135
A3,0.0600,34,0.999800,0,132
A3,0.0600,35,0.999800,0,134
A3,0.0600,36,1.000000,0,134
A3,0.0600,37,1.000000,0,125
A3,0.0600,38,1.000000,0,141
A3,0.0600,39,1.000000,0,121
A3,0.0600,40,1.000000,0,130
A3,0.0600,41,1.000000,0,121
A3,0.0600,42,1.000000,0,116
A3,0.0600,43,1.000000,0,132
A3,0.0600,44,1.000000,0,128
A3,0.0600,45,1.000000,0,134
A3,0.0600,46,1.000000,0,126
A3,0.0600,47,1.000000,0,130
A3,0.0600,48,1.000000,0,147
A3,0.0600,49,0.999800,0,138
A3,0.0600,50,1.000000,0,118
A3,0.0600,51,0.999800,0,130
A3,0.0600,52,0.999800,0,131
A3,0.0600,53,1.000000,0,138
A3,0.0600,54,0.999600,0,128
A3,0.0600,55,1.000000,0,124
A3,0.0600,56,1.000000,0,125
A3,0.0600,57,0.999800,0,139
A3,0.0600,58,0.999800,0,112
A3,0.0600,59,1.000000,0,129
A3,0.0600,60,1.000000,0,138
A3,0.0600,61,0.999800,0,135
A3,0.0600,62,1.000000,0,125
A3,0.0600,63,0.999600,0,134
A3,0.0600,64,0.999800,0,121
A3,0.0600,65,1.000000,0,150
A3,0.0600,66,1.000000,0,132
A3,0.0600,67,0.000200,1,1
A3,0.0600,68,1.000000,0,111
A3,0.0600,69,1.000000,0,141
A3,0.0600,70,0.999400,0,135
A3,0.0600,71,1.000000,0,129
A3,0.0600,72,1.000000,0,143
A3,0.0600,73,0.999800,0,126
A3,0.0600,74,0.000200,1,1
A3,0.0600,75,1.000000,0,137
A3,0.0600,76,1.000000,0,140
A3,0.0600,77,0.999800,0,123
A3,0.0600,78,1.000000,0,147
A3,0.0600,79,1.000000,0,134
A3,0.0600,80,0.999800,0,127
A3,0.0600,81,0.999800,0,144
A3,0.0600,82,1.000000,0,121
A3,0.0600,83,0.999800,0,130
A3,0.0600,84,0.999800,0,143
A3,0.0600,85,1.000000,0,145
A3,0.0600,86,1.000000,0,128
A3,0.0600,87,1.000000,0,133
A3,0.0600,88,1.000000,0,113
A3,0.0600,89,1.000000,0,135
A3,0.0600,90,1.000000,0,130
A3,0.0600,91,0.999800,0,134
A3,0.0600,92,0.999800,0,143
A3,0.0600,93,0.999600,0,124
A3,0.0600,94,1.000000,0,139
A3,0.0600,95,0.999800,0,138
A3,0.0600,96,1.000000,0,140
A3,0.0600,97,0.999600,0,119
A3,0.0600,98,0.999800,0,127
A3,0.0600,99,1.000000,0,129
A3,0.0800,0,0.000200,1,1
A3,0.0800,1,0.999800,0,108
A3,0.0800,2,0.999800,0,88
A3,0.0800,3,1.000000,0,107
A3,0.0800,4,1.000000,0,97
A3,0.0800,5,1.000000,0,94
A3,0.0800,6,1.000000,0,97
A3,0.0800,7,0.000200,1,1
A3,0.0800,8,0.999800,0,101
A3,0.0800,9,1.000000,0,104
A3,0.0800,10,1.000000,0,105
A3,0.0800,11,0.999600,0,110
A3,0.0800,12,0.000200,1,1
A3,0.0800,13,0.999800,0,106
A3,0.0800,14,1.000000,0,106
A3,0.0800,15,1.000000,0,114
A3,0.0800,16,0.999800,0,101
A3,0.0800,17,0.000200,1,1
A3,0.0800,18,1.000000,0,102
A3,0.0800,19,1.000000,0,99
A3,0.0800,20,1.000000,0,97
A3,0.0800,21,0.999800,0,118
A3,0.0800,22,0.999800,0,114
A3,0.0800,23,0.999600,0,110
A3,0.0800,24,1.000000,0,112
A3,0.0800,25,0.999600,0,95
A3,0.0800,26,1.000000,0,99
A3,0.0800,27,0.999800,0,109
A3,0.0800,28,0.000200,1,1
A3,0.0800,29,0.999600,0,105
A3,0.0800,30,1.000000,0,101
A3,0.0800,31,0.000200,1,1
A3,0.0800,32,0.999800,0,102
A3,0.0800,33,0.000200,1,1
A3,0.0800,34,0.999600,0,95
A3,0.0800,35,0.999200,0,105
A3,0.0800,36,0.999600,0,95
A3,0.0800,37,0.999600,0,109
A3,0.0800,38,0.999600,0,101
A3,0.0800,39,0.999400,0,106
A3,0.0800,40,0.999800,0,102
A3,0.0800,41,0.999600,0,95
A3,0.0800,42,0.999600,0,98
A3,0.0800,43,0.999800,0,102
A3,0.0800,44,0.999600,0,96
A3,0.0800,45,0.999800,0,92
A3,0.0800,46,0.999200,0,107
A3,0.0800,47,0.000200,1,1
A3,0.0800,48,0.999800,0,99
A3,0.0800,49,1.000000,0,102
A3,0.0800,50,0.000200,1,1
A3,0.0800,51,0.999800,0,99
A3,0.0800,52,1.000000,0,113
A3,0.0800,53,1.000000,0,103
A3,0.0800,54,0.999800,0,92
A3,0.0800,55,0.998800,0,93
A3,0.0800,56,0.999600,0,103
A3,0.0800,57,0.999800,0,98
A3,0.0800,58,0.999800,0,112
A3,0.0800,59,1.000000,0,102
A3,0.0800,60,1.000000,0,96
A3,0.0800,61,0.999600,0,92
A3,0.0800,62,0.999800,0,99
A3,0.0800,63,0.999800,0,94
A3,0.0800,64,1.000000,0,105
A3,0.0800,65,0.999400,0,97
A3,0.0800,66,0.000200,1,1
A3,0.0800,67,0.999800,0,110
A3,0.0800,68,1.000000,0,101
A3,0.0800,69,0.999800,0,110
A3,0.0800,70,1.000000,0,99
A3,0.0800,71,0.000200,1,1
A3,0.0800,72,1.000000,0,108
A3,0.0800,73,0.999600,0,97
A3,0.0800,74,1.000000,0,108
A3,0.0800,75,1.000000,0,104
A3,0.0800,76,0.000200,1,1
A3,0.0800,77,0.999600,0,114
A3,0.0800,78,0.999600,0,115
A3,0.0800,79,0.999200,0,120
A3,0.0800,80,0.999800,0,102
A3,0.0800,81,0.000200,1,1
A3,0.0800,82,0.999400,0,101
A3,0.0800,83,0.999800,0,99
A3,0.0800,84,1.000000,0,90
A3,0.0800,85,1.000000,0,90
A3,0.0800,86,1.000000,0,92
A3,0.0800,87,0.999600,0,93
A3,0.0800,88,0.999400,0,108
A3,0.0800,89,1.000000,0,112
A3,0.0800,90,0.999600,0,107
A3,0.0800,91,1.000000,0,107
A3,0.0800,92,0.999800,0,98
A3,0.0800,93,1.000000,0,122
A3,0.0800,94,0.000200,1,1
A3,0.0800,95,0.999600,0,103
A3,0.0800,96,1.000000,0,91
A3,0.0800,97,0.000200,1,1
A3,0.0800,98,0.999400,0,114
A3,0.0800,99,0.999800,0,103
A3,0.1000,0,0.999400,0,86
A3,0.1000,1,0.999800,0,82
A3,0.1000,2,0.999600,0,92
A3,0.1000,3,0.999200,0,80
A3,0.1000,4,0.999200,0,86
A3,0.1000,5,0.999200,0,89
A3,0.1000,6,0.999800,0,76
A3,0.1000,7,0.999800,0,95
A3,0.1000,8,0.999000,0,84
A3,0.1000,9,0.999800,0,79
A3,0.1000,10,0.999200,0,78
A3,0.1000,11,1.000000,0,97
A3,0.1000,12,1.000000,0,92
A3,0.1000,13,0.999600,0,75
A3,0.1000,14,0.999800,0,83
A3,0.1000,15,0.999600,0,98
A3,0.1000,16,0.999400,0,82
A3,0.1000,17,0.999400,0,81
A3,0.1000,18,0.000200,1,1
A3,0.1000,19,0.999800,0,86
A3,0.1000,20,0.999800,0,93
A3,0.1000,21,0.999600,0,75
A3,0.1000,22,0.000200,1,1
A3,0.1000,23,0.999200,0,80
A3,0.1000,24,0.999800,0,83
A3,0.1000,25,0.999600,0,80
A3,0.1000,26,0.000200,1,1
A3,0.1000,27,0.000200,1,1
A3,0.1000,28,0.999200,0,91
A3,0.1000,29,0.999200,0,90
A3,0.1000,30,0.999400,0,80
A3,0.1000,31,0.999600,0,85
A3,0.1000,32,0.999600,0,83
A3,0.1000,33,0.999800,0,83
A3,0.1000,34,0.999800,0,104
A3,0.1000,35,0.999600,0,99
A3,0.1000,36,0.999600,0,81
A3,0.1000,37,0.999200,0,96
A3,0.1000,38,0.999400,0,83
A3,0.1000,39,0.999800,0,80
A3,0.1000,40,0.999600,0,87
A3,0.1000,41,0.999400,0,79
A3,0.1000,42,0.999800,0,84
A3,0.1000,43,0.999400,0,91
A3,0.1000,44,1.000000,0,83
A3,0.1000,45,0.999600,0,80
A3,0.1000,46,0.999200,0,82
A3,0.1000,47,1.000000,0,87
A3,0.1000,48,0.999400,0,102
A3,0.1000,49,0.999400,0,88
A3,0.1000,50,0.000200,1,1
A3,0.1000,51,0.000200,1,1
A3,0.1000,52,0.999200,0,92
A3,0.1000,53,0.999400,0,97
A3,0.1000,54,0.999400,0,89
A3,0.1000,55,0.999600,0,82
A3,0.1000,56,0.999600,0,73
A3,0.1000,57,0.999600,0,82
A3,0.1000,58,0.999800,0,72
A3,0.1000,59,0.999800,0,79
A3,0.1000,60,0.999600,0,85
A3,0.1000,61,0.999200,0,86
A3,0.1000,62,0.999600,0,81
A3,0.1000,63,0.999600,0,87
A3,0.1000,64,0.999400,0,83
A3,0.1000,65,0.999800,0,79
A3,0.1000,66,0.999600,0,81
A3,0.1000,67,0.999400,0,85
A3,0.1000,68,0.999400,0,72
A3,0.1000,69,0.000200,1,1
A3,0.1000,70,0.000200,1,1
A3,0.1000,71,0.999600,0,82
A3,0.1000,72,0.999600,0,94
A3,0.1000,73,0.999600,0,88
A3,0.1000,74,0.999400,0,81
A3,0.1000,75,0.999800,0,82
A3,0.1000,76,1.000000,0,78
A3,0.1000,77,0.999600,0,98
A3,0.1000,78,0.999000,0,87
A3,0.1000,79,1.000000,0,84
A3,0.1000,80,0.999600,0,80
A3,0.1000,81,1.000000,0,80
A3,0.1000,82,0.999400,0,86
A3,0.1000,83,0.999600,0,89
A3,0.1000,84,0.999400,0,79
A3,0.1000,85,1.000000,0,81
A3,0.1000,86,0.999400,0,75
A3,0.1000,87,0.999800,0,81
A3,0.1000,88,0.999800,0,86
A3,0.1000,89,0.999800,0,79
A3,0.1000,90,0.999800,0,78
A3,0.1000,91,0.999200,0,86
A3,0.1000,92,0.000200,1,1
A3,0.1000,93,0.000200,1,1
A3,0.1000,94,0.999400,0,83
A3,0.1000,95,0.999600,0,87
A3,0.1000,96,0.999400,0,83
A3,0.1000,97,1.000000,0,82
A3,0.1000,98,0.999600,0,83
A3,0.1000,99,0.999000,0,86
A3,0.1200,0,0.000200,1,1
A3,0.1200,1,0.000200,1,1
A3,0.1200,2,0.999600,0,69
A3,0.1200,3,0.999400,0,68
A3,0.1200,4,1.000000,0,66
A3,0.1200,5,0.998800,0,76
A3,0.1200,6,0.998800,0,55
A3,0.1200,7,0.999200,0,79
A3,0.1200,8,0.999400,0,64
A3,0.1200,9,0.998800,0,77
A3,0.1200,10,0.998800,0,64
A3,0.1200,11,0.999600,0,80
A3,0.1200,12,0.998400,0,80
A3,0.1200,13,0.000200,1,1
A3,0.1200,14,0.999800,0,81
A3,0.1200,15,0.999600,0,77
A3,0.1200,16,0.999800,0,77
A3,0.1200,17,0.999000,0,65
A3,0.1200,18,0.999200,0,67
A3,0.1200,19,0.999800,0,64
A3,0.1200,20,0.999600,0,72
A3,0.1200,21,0.999400,0,66
A3,0.1200,22,0.000200,1,1
A3,0.1200,23,0.999400,0,72
A3,0.1200,24,0.999400,0,70
A3,0.1200,25,0.999400,0,63
A3,0.1200,26,0.999400,0,71
A3,0.1200,27,0.999600,0,59
A3,0.1200,28,0.999200,0,82
A3,0.1200,29,0.999000,0,74
A3,0.1200,30,0.999000,0,69
A3,0.1200,31,0.999800,0,70
A3,0.1200,32,0.999200,0,66
A3,0.1200,33,0.999400,0,90
A3,0.1200,34,0.998800,0,80
A3,0.1200,35,0.999800,0,68
A3,0.1200,36,0.998600,0,77
A3,0.1200,37,0.999000,0,76
A3,0.1200,38,0.999200,0,66
A3,0.1200,39,0.999400,0,70
A3,0.1200,40,0.998600,0,57
A3,0.1200,41,0.999400,0,77
A3,0.1200,42,0.999600,0,75
A3,0.1200,43,0.999400,0,65
A3,0.1200,44,0.000200,1,1
A3,0.1200,45,0.999400,0,72
A3,0.1200,46,0.999800,0,81
A3,0.1200,47,0.999800,0,75
A3,0.1200,48,0.000200,1,1
A3,0.1200,49,0.999600,0,81
A3,0.1200,50,0.998200,0,62
A3,0.1200,51,0.999000,0,71
A3,0.1200,52,0.999400,0,70
A3,0.1200,53,0.999600,0,70
A3,0.1200,54,0.998200,0,67
A3,0.1200,55,0.999000,0,81
A3,0.1200,56,0.999000,0,69
A3,0.1200,57,0.999200,0,81
A3,0.1200,58,0.999200,0,72
A3,0.1200,59,0.999800,0,66
A3,0.1200,60,0.999200,0,78
A3,0.1200,61,0.999400,0,70
A3,0.1200,62,0.999600,0,72
A3,0.1200,63,0.999400,0,72
A3,0.1200,64,0.999200,0,69
A3,0.1200,65,0.999800,0,74
A3,0.1200,66,0.999000,0,67
A3,0.1200,67,0.999200,0,73
A3,0.1200,68,0.998600,0,67
A3,0.1200,69,0.999600,0,85
A3,0.1200,70,0.998600,0,67
A3,0.1200,71,0.999000,0,79
A3,0.1200,72,0.998800,0,62
A3,0.1200,73,0.999400,0,69
A3,0.1200,74,0.998600,0,70
A3,0.1200,75,0.999000,0,73
A3,0.1200,76,0.999200,0,75
A3,0.1200,77,0.998800,0,69
A3,0.1200,78,0.999200,0,67
A3,0.1200,79,0.999000,0,69
A3,0.1200,80,0.999200,0,65
A3,0.1200,81,0.999600,0,70
A3,0.1200,82,0.999600,0,73
A3,0.1200,83,0.999400,0,80
A3,0.1200,84,0.998600,0,70
A3,0.1200,85,0.999400,0,68
A3,0.1200,86,1.000000,0,72
A3,0.1200,87,0.999400,0,62
A3,0.1200,88,0.000200,1,1
A3,0.1200,89,0.000200,1,1
A3,0.1200,90,0.000200,1,1
A3,0.1200,91,0.000200,1,1
A3,0.1200,92,0.999600,0,63
A3,0.1200,93,0.000200,1,1
A3,0.1200,94,0.999400,0,72
A3,0.1200,95,0.999400,0,67
A3,0.1200,96,0.999400,0,76
A3,0.1200,97,0.999000,0,68
A3,0.1200,98,0.999600,0,61
A3,0.1200,99,0.000200,1,1
A3,0.1400,0,0.999200,0,69
A3,0.1400,1,0.998600,0,52
A3,0.1400,2,0.998000,0,55
A3,0.1400,3,0.999000,0,70
A3,0.1400,4,0.999200,0,63
A3,0.1400,5,0.998800,0,68
A3,0.1400,6,0.999800,0,54
A3,0.1400,7,0.998800,0,56
A3,0.1400,8,0.999000,0,61
A3,0.1400,9,0.999400,0,56
A3,0.1400,10,0.998000,0,58
A3,0.1400,11,0.000200,1,1
A3,0.1400,12,0.000200,1,1
A3,0.1400,13,0.998600,0,59
A3,0.1400,14,0.998600,0,57
A3,0.1400,15,0.998400,0,59
A3,0.1400,16,0.999200,0,59
A3,0.1400,17,0.999200,0,63
A3,0.1400,18,0.998600,0,67
A3,0.1400,19,0.997000,0,72
A3,0.1400,20,0.997600,0,56
A3,0.1400,21,0.999000,0,66
A3,0.1400,22,0.998600,0,64
A3,0.1400,23,0.999000,0,59
A3,0.1400,24,0.998400,0,64
A3,0.1400,25,0.999200,0,66
A3,0.1400,26,0.998200,0,62
A3,0.1400,27,0.999200,0,64
A3,0.1400,28,0.998000,0,52
A3,0.1400,29,0.999200,0,64
A3,0.1400,30,0.000200,1,1
A3,0.1400,31,0.998600,0,65
A3,0.1400,32,0.999000,0,60
