condition,p_coverage,run_id,cascade_fraction,contained,time_to_steady_state
C3,0.0600,21,0.995100,0,151
C3,0.0600,22,0.999600,0,132
C3,0.0600,23,0.212700,0,112
C3,0.0600,24,0.766700,0,150
C3,0.0600,25,0.588700,0,128
C3,0.0600,26,0.287500,0,120
C3,0.0600,27,0.326700,0,132
C3,0.0600,28,0.000100,1,1
C3,0.0600,29,0.304400,0,126
C3,0.0600,30,0.963200,0,139
C3,0.0600,31,0.152900,0,112
C3,0.0600,32,0.998100,0,130
C3,0.0600,33,0.982900,0,127
C3,0.0600,34,0.421100,0,132
C3,0.0600,35,0.161300,0,107
C3,0.0600,36,0.781600,0,143
C3,0.0600,37,0.522400,0,137
C3,0.0600,38,0.117600,0,90
C3,0.0600,39,0.734600,0,132
C3,0.0600,40,0.994700,0,138
C3,0.0600,41,0.560400,0,138
C3,0.0600,42,0.654000,0,135
C3,0.0600,43,0.303700,0,149
C3,0.0600,44,0.999200,0,132
C3,0.0600,45,0.998000,0,155
C3,0.0600,46,0.283800,0,120
C3,0.0600,47,0.460500,0,128
C3,0.0600,48,0.048400,1,103
C3,0.0600,49,0.995700,0,143
C3,0.0600,50,0.999200,0,151
C3,0.0600,51,0.962600,0,144
C3,0.0600,52,0.528000,0,134
C3,0.0600,53,0.833600,0,135
C3,0.0600,54,0.999800,0,137
C3,0.0600,55,0.662500,0,133
C3,0.0600,56,0.272200,0,120
C3,0.0600,57,0.184300,0,117
C3,0.0600,58,0.792400,0,136
C3,0.0600,59,0.998900,0,144
C3,0.0600,60,0.792400,0,152
C3,0.0600,61,0.998800,0,152
C3,0.0600,62,0.535700,0,139
C3,0.0600,63,0.226400,0,122
C3,0.0600,64,0.564300,0,140
C3,0.0600,65,0.646800,0,145
C3,0.0600,66,0.334200,0,125
C3,0.0600,67,0.000100,1,1
C3,0.0600,68,0.404200,0,130
C3,0.0600,69,0.539100,0,141
C3,0.0600,70,0.541100,0,134
C3,0.0600,71,0.757300,0,134
C3,0.0600,72,0.634300,0,139
C3,0.0600,73,0.359500,0,141
C3,0.0600,74,0.000100,1,1
C3,0.0600,75,0.373800,0,145
C3,0.0600,76,0.217500,0,99
C3,0.0600,77,0.999700,0,159
C3,0.0600,78,0.826300,0,136
C3,0.0600,79,0.561900,0,122
C3,0.0600,80,0.579700,0,130
C3,0.0600,81,0.205200,0,109
C3,0.0600,82,0.486900,0,121
C3,0.0600,83,0.998300,0,145
C3,0.0600,84,0.521900,0,141
C3,0.0600,85,0.999500,0,141
C3,0.0600,86,0.362600,0,139
C3,0.0600,87,0.926500,0,145
C3,0.0600,88,0.986000,0,141
C3,0.0600,89,0.996100,0,152
C3,0.0600,90,0.724800,0,142
C3,0.0600,91,0.678900,0,144
C3,0.0600,92,0.193500,0,131
C3,0.0600,93,0.235600,0,120
C3,0.0600,94,0.738000,0,140
C3,0.0600,95,0.994300,0,154
C3,0.0600,96,0.930300,0,155
C3,0.0600,97,0.998600,0,144
C3,0.0600,98,0.848700,0,155
C3,0.0600,99,0.562500,0,142
C3,0.0800,0,0.000100,1,1
C3,0.0800,1,0.330800,0,95
C3,0.0800,2,0.997000,0,109
C3,0.0800,3,0.182000,0,102
C3,0.0800,4,0.729500,0,111
C3,0.0800,5,0.674400,0,103
C3,0.0800,6,0.526300,0,108
C3,0.0800,7,0.000100,1,1
C3,0.0800,8,0.998700,0,97
C3,0.0800,9,0.939200,0,108
C3,0.0800,10,0.468400,0,97
C3,0.0800,11,0.724800,0,105
C3,0.0800,12,0.000100,1,1
C3,0.0800,13,0.967500,0,110
C3,0.0800,14,0.189600,0,93
C3,0.0800,15,0.549600,0,97
C3,0.0800,16,0.372400,0,111
C3,0.0800,17,0.000100,1,1
C3,0.0800,18,0.314800,0,95
C3,0.0800,19,0.238400,0,94
C3,0.0800,20,0.735200,0,119
C3,0.0800,21,0.383900,0,92
C3,0.0800,22,0.997900,0,101
C3,0.0800,23,0.993200,0,110
C3,0.0800,24,0.945300,0,104
C3,0.0800,25,0.999500,0,97
C3,0.0800,26,0.999400,0,105
C3,0.0800,27,0.768700,0,119
C3,0.0800,28,0.000100,1,1
C3,0.0800,29,0.998600,0,105
C3,0.0800,30,0.999200,0,114
C3,0.0800,31,0.000100,1,1
C3,0.0800,32,0.865200,0,115
C3,0.0800,33,0.000100,1,1
C3,0.0800,34,0.513700,0,87
C3,0.0800,35,0.980100,0,95
C3,0.0800,36,0.999200,0,111
C3,0.0800,37,0.354000,0,100
C3,0.0800,38,0.350200,0,93
C3,0.0800,39,0.952800,0,115
C3,0.0800,40,0.976300,0,110
C3,0.0800,41,0.999200,0,111
C3,0.0800,42,0.148500,0,95
C3,0.0800,43,0.734000,0,103
C3,0.0800,44,0.348300,0,98
C3,0.0800,45,0.786600,0,107
C3,0.0800,46,0.998800,0,126
C3,0.0800,47,0.000100,1,1
C3,0.0800,48,0.121500,0,89
C3,0.0800,49,0.997800,0,106
C3,0.0800,50,0.000100,1,1
C3,0.0800,51,0.700400,0,107
C3,0.0800,52,0.329500,0,101
C3,0.0800,53,0.790200,0,107
C3,0.0800,54,0.287400,0,113
C3,0.0800,55,0.998700,0,104
C3,0.0800,56,0.070400,1,72
C3,0.0800,57,0.692500,0,114
C3,0.0800,58,0.256900,0,93
C3,0.0800,59,0.989100,0,118
C3,0.0800,60,0.436200,0,117
C3,0.0800,61,0.332200,0,99
C3,0.0800,62,0.098000,1,77
C3,0.0800,63,0.590200,0,98
C3,0.0800,64,0.121100,0,88
C3,0.0800,65,0.994300,0,122
C3,0.0800,66,0.000100,1,1
C3,0.0800,67,0.766800,0,103
C3,0.0800,68,0.786000,0,113
C3,0.0800,69,0.213800,0,103
C3,0.0800,70,0.153500,0,83
C3,0.0800,71,0.000100,1,1
C3,0.0800,72,0.884000,0,109
C3,0.0800,73,0.792500,0,102
C3,0.0800,74,0.763000,0,101
C3,0.0800,75,0.703000,0,116
C3,0.0800,76,0.000100,1,1
C3,0.0800,77,0.641300,0,106
C3,0.0800,78,0.225400,0,104
C3,0.0800,79,0.554800,0,105
C3,0.0800,80,0.495200,0,115
C3,0.0800,81,0.000100,1,1
C3,0.0800,82,0.268400,0,98
C3,0.0800,83,0.876200,0,114
C3,0.0800,84,0.705300,0,104
C3,0.0800,85,0.946900,0,109
C3,0.0800,86,0.766900,0,102
C3,0.0800,87,0.302300,0,101
C3,0.0800,88,0.117900,0,92
C3,0.0800,89,0.333200,0,100
C3,0.0800,90,0.069900,1,79
C3,0.0800,91,0.327000,0,101
C3,0.0800,92,0.999000,0,104
C3,0.0800,93,0.705400,0,114
C3,0.0800,94,0.000100,1,1
C3,0.0800,95,0.591500,0,105
C3,0.0800,96,0.999200,0,104
C3,0.0800,97,0.000100,1,1
C3,0.0800,98,0.997900,0,106
C3,0.0800,99,0.976600,0,104
C3,0.1000,0,0.996900,0,96
C3,0.1000,1,0.217700,0,79
C3,0.1000,2,0.281100,0,88
C3,0.1000,3,0.317800,0,75
C3,0.1000,4,0.315000,0,96
C3,0.1000,5,0.517000,0,89
C3,0.1000,6,0.637100,0,80
C3,0.1000,7,0.818900,0,100
C3,0.1000,8,0.990500,0,83
C3,0.1000,9,0.969900,0,105
C3,0.1000,10,0.616500,0,91
C3,0.1000,11,0.331000,0,93
C3,0.1000,12,0.980600,0,83
C3,0.1000,13,0.997800,0,88
C3,0.1000,14,0.605700,0,90
C3,0.1000,15,0.692400,0,96
C3,0.1000,16,0.893300,0,100
C3,0.1000,17,0.996100,0,92
C3,0.1000,18,0.000100,1,1
C3,0.1000,19,0.957000,0,87
C3,0.1000,20,0.475400,0,87
C3,0.1000,21,0.987400,0,87
C3,0.1000,22,0.000100,1,1
C3,0.1000,23,0.230000,0,76
C3,0.1000,24,0.566200,0,80
C3,0.1000,25,0.024500,1,66
C3,0.1000,26,0.000100,1,1
C3,0.1000,27,0.000100,1,1
C3,0.1000,28,0.205300,0,67
C3,0.1000,29,0.344400,0,93
C3,0.1000,30,0.674300,0,95
C3,0.1000,31,0.097600,1,77
C3,0.1000,32,0.996400,0,95
C3,0.1000,33,0.996600,0,85
C3,0.1000,34,0.993100,0,93
C3,0.1000,35,0.576300,0,88
C3,0.1000,36,0.161800,0,78
C3,0.1000,37,0.970200,0,88
C3,0.1000,38,0.449900,0,84
C3,0.1000,39,0.997600,0,84
C3,0.1000,40,0.688000,0,89
C3,0.1000,41,0.995100,0,88
C3,0.1000,42,0.476300,0,91
C3,0.1000,43,0.997300,0,99
C3,0.1000,44,0.207500,0,77
C3,0.1000,45,0.997400,0,90
C3,0.1000,46,0.858000,0,93
C3,0.1000,47,0.823900,0,88
C3,0.1000,48,0.244100,0,94
C3,0.1000,49,0.542700,0,87
C3,0.1000,50,0.000100,1,1
C3,0.1000,51,0.000100,1,1
C3,0.1000,52,0.289200,0,81
C3,0.1000,53,0.082900,1,60
C3,0.1000,54,0.976300,0,89
C3,0.1000,55,0.098000,1,75
C3,0.1000,56,0.997900,0,78
C3,0.1000,57,0.146500,0,74
C3,0.1000,58,0.935700,0,92
C3,0.1000,59,0.996300,0,80
C3,0.1000,60,0.760800,0,79
C3,0.1000,61,0.938500,0,94
C3,0.1000,62,0.329300,0,76
C3,0.1000,63,0.562300,0,98
C3,0.1000,64,0.760100,0,96
C3,0.1000,65,0.716100,0,94
C3,0.1000,66,0.998700,0,79
C3,0.1000,67,0.998000,0,88
C3,0.1000,68,0.519600,0,90
C3,0.1000,69,0.000100,1,1
C3,0.1000,70,0.000100,1,1
C3,0.1000,71,0.966300,0,85
C3,0.1000,72,0.996800,0,95
C3,0.1000,73,0.143300,0,86
C3,0.1000,74,0.097000,1,61
C3,0.1000,75,0.579100,0,89
C3,0.1000,76,0.998500,0,90
C3,0.1000,77,0.721100,0,95
C3,0.1000,78,0.986700,0,91
C3,0.1000,79,0.857000,0,90
C3,0.1000,80,0.518300,0,86
C3,0.1000,81,0.884200,0,95
C3,0.1000,82,0.997400,0,84
C3,0.1000,83,0.524700,0,82
C3,0.1000,84,0.636600,0,94
C3,0.1000,85,0.955600,0,95
C3,0.1000,86,0.275100,0,88
C3,0.1000,87,0.256000,0,75
C3,0.1000,88,0.122400,0,88
C3,0.1000,89,0.965800,0,95
C3,0.1000,90,0.296500,0,71
C3,0.1000,91,0.997100,0,79
C3,0.1000,92,0.000100,1,1
C3,0.1000,93,0.000100,1,1
C3,0.1000,94,0.251000,0,69
C3,0.1000,95,0.294500,0,86
C3,0.1000,96,0.629200,0,71
C3,0.1000,97,0.623400,0,91
C3,0.1000,98,0.743500,0,80
C3,0.1000,99,0.992300,0,95
C3,0.1200,0,0.000100,1,1
C3,0.1200,1,0.000100,1,1
C3,0.1200,2,0.276000,0,79
C3,0.1200,3,0.988200,0,89
C3,0.1200,4,0.379700,0,70
C3,0.1200,5,0.466200,0,82
C3,0.1200,6,0.498800,0,64
C3,0.1200,7,0.581200,0,93
C3,0.1200,8,0.988600,0,77
C3,0.1200,9,0.996400,0,77
C3,0.1200,10,0.424600,0,70
C3,0.1200,11,0.608400,0,78
C3,0.1200,12,0.547600,0,73
C3,0.1200,13,0.000100,1,1
C3,0.1200,14,0.757100,0,83
C3,0.1200,15,0.206700,0,75
C3,0.1200,16,0.996900,0,67
C3,0.1200,17,0.859800,0,76
C3,0.1200,18,0.816700,0,84
C3,0.1200,19,0.995200,0,68
C3,0.1200,20,0.793900,0,71
C3,0.1200,21,0.467300,0,69
C3,0.1200,22,0.000100,1,1
C3,0.1200,23,0.695500,0,82
C3,0.1200,24,0.997200,0,79
C3,0.1200,25,0.558300,0,76
C3,0.1200,26,0.682300,0,81
C3,0.1200,27,0.996000,0,71
C3,0.1200,28,0.995700,0,71
C3,0.1200,29,0.996400,0,78
C3,0.1200,30,0.821400,0,73
C3,0.1200,31,0.304900,0,80
C3,0.1200,32,0.302300,0,82
C3,0.1200,33,0.218100,0,74
C3,0.1200,34,0.997200,0,73
C3,0.1200,35,0.173300,0,66
C3,0.1200,36,0.817000,0,81
C3,0.1200,37,0.996400,0,68
C3,0.1200,38,0.421200,0,69
C3,0.1200,39,0.991600,0,83
C3,0.1200,40,0.996700,0,88
C3,0.1200,41,0.996700,0,74
C3,0.1200,42,0.210100,0,61
C3,0.1200,43,0.996800,0,79
C3,0.1200,44,0.000100,1,1
C3,0.1200,45,0.418000,0,66
C3,0.1200,46,0.466900,0,73
C3,0.1200,47,0.440900,0,71
C3,0.1200,48,0.000100,1,1
C3,0.1200,49,0.309200,0,73
C3,0.1200,50,0.421300,0,73
C3,0.1200,51,0.830100,0,93
C3,0.1200,52,0.457600,0,77
C3,0.1200,53,0.449100,0,68
C3,0.1200,54,0.834100,0,72
C3,0.1200,55,0.670900,0,74
C3,0.1200,56,0.998100,0,87
C3,0.1200,57,0.833200,0,69
C3,0.1200,58,0.968400,0,82
C3,0.1200,59,0.917100,0,75
C3,0.1200,60,0.078000,1,66
C3,0.1200,61,0.451600,0,76
C3,0.1200,62,0.997700,0,81
C3,0.1200,63,0.236200,0,63
C3,0.1200,64,0.251300,0,62
C3,0.1200,65,0.534200,0,81
C3,0.1200,66,0.202600,0,72
C3,0.1200,67,0.097400,1,59
C3,0.1200,68,0.784700,0,75
C3,0.1200,69,0.829200,0,69
C3,0.1200,70,0.901800,0,78
C3,0.1200,71,0.357700,0,69
C3,0.1200,72,0.966900,0,66
C3,0.1200,73,0.870600,0,79
C3,0.1200,74,0.385300,0,66
C3,0.1200,75,0.222800,0,61
C3,0.1200,76,0.993900,0,85
C3,0.1200,77,0.989600,0,79
C3,0.1200,78,0.948900,0,70
C3,0.1200,79,0.758800,0,85
C3,0.1200,80,0.334400,0,55
C3,0.1200,81,0.964500,0,76
C3,0.1200,82,0.149000,0,51
C3,0.1200,83,0.625100,0,69
C3,0.1200,84,0.994900,0,71
C3,0.1200,85,0.993700,0,67
C3,0.1200,86,0.212700,0,70
C3,0.1200,87,0.223500,0,78
C3,0.1200,88,0.000100,1,1
C3,0.1200,89,0.000100,1,1
C3,0.1200,90,0.000100,1,1
C3,0.1200,91,0.000100,1,1
C3,0.1200,92,0.997900,0,73
C3,0.1200,93,0.000100,1,1
C3,0.1200,94,0.997100,0,67
C3,0.1200,95,0.369700,0,74
C3,0.1200,96,0.931300,0,76
C3,0.1200,97,0.997700,0,70
C3,0.1200,98,0.993500,0,74
C3,0.1200,99,0.000100,1,1
C3,0.1400,0,0.852900,0,58
C3,0.1400,1,0.508200,0,55
C3,0.1400,2,0.989700,0,64
C3,0.1400,3,0.944900,0,71
C3,0.1400,4,0.967100,0,60
C3,0.1400,5,0.541800,0,58
C3,0.1400,6,0.939300,0,72
C3,0.1400,7,0.998300,0,66
C3,0.1400,8,0.589300,0,65
C3,0.1400,9,0.762400,0,73
C3,0.1400,10,0.170100,0,67
C3,0.1400,11,0.000100,1,1
C3,0.1400,12,0.000100,1,1
C3,0.1400,13,0.697300,0,62
C3,0.1400,14,0.998000,0,63
C3,0.1400,15,0.516300,0,65
C3,0.1400,16,0.797800,0,66
C3,0.1400,17,0.231300,0,66
C3,0.1400,18,0.690100,0,66
C3,0.1400,19,0.846100,0,54
C3,0.1400,20,0.811600,0,63
C3,0.1400,21,0.474200,0,66
C3,0.1400,22,0.397700,0,65
C3,0.1400,23,0.696000,0,70
C3,0.1400,24,0.994200,0,66
C3,0.1400,25,0.997200,0,66
C3,0.1400,26,0.995800,0,77
C3,0.1400,27,0.748800,0,69
C3,0.1400,28,0.118000,0,45
C3,0.1400,29,0.285300,0,51
C3,0.1400,30,0.000100,1,1
C3,0.1400,31,0.977300,0,76
C3,0.1400,32,0.138300,0,63
