condition,p_coverage,run_id,cascade_fraction,contained,time_to_steady_state
C1,0.0400,5,0.997000,0,156
C1,0.0400,6,0.991000,0,153
C1,0.0400,7,0.993000,0,159
C1,0.0400,8,1.000000,0,157
C1,0.0400,9,0.877000,0,133
C1,0.0400,10,0.909000,0,142
C1,0.0400,11,0.874000,0,152
C1,0.0400,12,1.000000,0,182
C1,0.0400,13,0.995000,0,162
C1,0.0400,14,0.001000,1,1
C1,0.0400,15,1.000000,0,119
C1,0.0400,16,0.958000,0,135
C1,0.0400,17,0.991000,0,152
C1,0.0400,18,0.973000,0,157
C1,0.0400,19,0.001000,1,1
C1,0.0400,20,0.995000,0,136
C1,0.0400,21,0.898000,0,166
C1,0.0400,22,0.994000,0,162
C1,0.0400,23,0.878000,0,144
C1,0.0400,24,0.992000,0,136
C1,0.0400,25,0.990000,0,152
C1,0.0400,26,0.979000,0,142
C1,0.0400,27,0.983000,0,148
C1,0.0400,28,0.994000,0,166
C1,0.0400,29,0.992000,0,162
C1,0.0400,30,0.871000,0,142
C1,0.0400,31,0.995000,0,145
C1,0.0400,32,0.992000,0,141
C1,0.0400,33,0.879000,0,148
C1,0.0400,34,0.870000,0,139
C1,0.0400,35,0.994000,0,141
C1,0.0400,36,0.934000,0,112
C1,0.0400,37,0.992000,0,151
C1,0.0400,38,0.989000,0,136
C1,0.0400,39,0.993000,0,148
C1,0.0400,40,0.991000,0,108
C1,0.0400,41,0.996000,0,159
C1,0.0400,42,0.751000,0,125
C1,0.0400,43,0.991000,0,143
C1,0.0400,44,0.875000,0,134
C1,0.0400,45,0.996000,0,156
C1,0.0400,46,0.997000,0,161
C1,0.0400,47,0.995000,0,148
C1,0.0400,48,1.000000,0,144
C1,0.0400,49,0.900000,0,128
C1,0.0400,50,0.733000,0,147
C1,0.0400,51,0.952000,0,157
C1,0.0400,52,0.997000,0,106
C1,0.0400,53,0.993000,0,140
C1,0.0400,54,0.292000,0,114
C1,0.0400,55,0.878000,0,131
C1,0.0400,56,0.996000,0,154
C1,0.0400,57,0.996000,0,174
C1,0.0400,58,0.997000,0,143
C1,0.0400,59,0.991000,0,121
C1,0.0400,60,1.000000,0,150
C1,0.0400,61,0.996000,0,134
C1,0.0400,62,0.992000,0,126
C1,0.0400,63,0.993000,0,145
C1,0.0400,64,0.995000,0,139
C1,0.0400,65,0.001000,1,1
C1,0.0400,66,0.745000,0,117
C1,0.0400,67,0.996000,0,159
C1,0.0400,68,1.000000,0,136
C1,0.0400,69,0.962000,0,127
C1,0.0400,70,0.995000,0,133
C1,0.0400,71,0.976000,0,142
C1,0.0400,72,0.874000,0,157
C1,0.0400,73,0.342000,0,115
C1,0.0400,74,0.757000,0,149
C1,0.0400,75,0.996000,0,132
C1,0.0400,76,0.991000,0,136
C1,0.0400,77,0.995000,0,133
C1,0.0400,78,0.996000,0,132
C1,0.0400,79,0.997000,0,140
C1,0.0400,80,0.975000,0,129
C1,0.0400,81,0.976000,0,144
C1,0.0400,82,0.989000,0,155
C1,0.0400,83,0.744000,0,104
C1,0.0400,84,0.994000,0,131
C1,0.0400,85,0.873000,0,136
C1,0.0400,86,0.996000,0,134
C1,0.0400,87,0.996000,0,125
C1,0.0400,88,0.755000,0,148
C1,0.0400,89,0.997000,0,142
C1,0.0400,90,0.978000,0,130
C1,0.0400,91,0.975000,0,146
C1,0.0400,92,0.935000,0,143
C1,0.0400,93,0.977000,0,123
C1,0.0400,94,0.877000,0,151
C1,0.0400,95,0.748000,0,166
C1,0.0400,96,0.933000,0,131
C1,0.0400,97,0.995000,0,148
C1,0.0400,98,0.334000,0,116
C1,0.0400,99,0.996000,0,145
C1,0.0600,0,0.001000,1,1
C1,0.0600,1,0.878000,0,98
C1,0.0600,2,0.990000,0,107
C1,0.0600,3,0.666000,0,96
C1,0.0600,4,0.333000,0,107
C1,0.0600,5,0.922000,0,106
C1,0.0600,6,1.000000,0,106
C1,0.0600,7,0.752000,0,109
C1,0.0600,8,0.996000,0,86
C1,0.0600,9,0.994000,0,112
C1,0.0600,10,0.991000,0,100
C1,0.0600,11,0.996000,0,95
C1,0.0600,12,0.748000,0,102
C1,0.0600,13,0.978000,0,95
C1,0.0600,14,0.967000,0,117
C1,0.0600,15,0.994000,0,103
C1,0.0600,16,0.991000,0,104
C1,0.0600,17,1.000000,0,105
C1,0.0600,18,1.000000,0,89
C1,0.0600,19,0.983000,0,112
C1,0.0600,20,0.967000,0,99
C1,0.0600,21,0.996000,0,114
C1,0.0600,22,0.991000,0,111
C1,0.0600,23,0.900000,0,116
C1,0.0600,24,0.997000,0,96
C1,0.0600,25,1.000000,0,93
C1,0.0600,26,0.996000,0,109
C1,0.0600,27,0.875000,0,90
C1,0.0600,28,0.001000,1,1
C1,0.0600,29,0.729000,0,89
C1,0.0600,30,0.995000,0,109
C1,0.0600,31,0.312000,0,86
C1,0.0600,32,0.996000,0,98
C1,0.0600,33,0.995000,0,112
C1,0.0600,34,0.971000,0,104
C1,0.0600,35,1.000000,0,102
C1,0.0600,36,0.852000,0,109
C1,0.0600,37,1.000000,0,109
C1,0.0600,38,0.997000,0,115
C1,0.0600,39,0.851000,0,104
C1,0.0600,40,0.955000,0,97
C1,0.0600,41,1.000000,0,102
C1,0.0600,42,0.727000,0,115
C1,0.0600,43,0.325000,0,95
C1,0.0600,44,0.996000,0,114
C1,0.0600,45,0.994000,0,103
C1,0.0600,46,1.000000,0,97
C1,0.0600,47,0.968000,0,113
C1,0.0600,48,0.731000,0,100
C1,0.0600,49,0.995000,0,111
C1,0.0600,50,0.995000,0,100
C1,0.0600,51,0.991000,0,105
C1,0.0600,52,0.856000,0,102
C1,0.0600,53,0.972000,0,98
C1,0.0600,54,0.988000,0,100
C1,0.0600,55,0.975000,0,109
C1,0.0600,56,0.869000,0,91
C1,0.0600,57,0.900000,0,110
C1,0.0600,58,0.991000,0,108
C1,0.0600,59,0.996000,0,89
C1,0.0600,60,0.746000,0,115
C1,0.0600,61,0.996000,0,107
C1,0.0600,62,0.867000,0,105
C1,0.0600,63,0.915000,0,104
C1,0.0600,64,0.971000,0,95
C1,0.0600,65,0.854000,0,93
C1,0.0600,66,0.977000,0,95
C1,0.0600,67,0.001000,1,1
C1,0.0600,68,0.758000,0,106
C1,0.0600,69,0.689000,0,104
C1,0.0600,70,0.997000,0,105
C1,0.0600,71,0.976000,0,104
C1,0.0600,72,0.995000,0,113
C1,0.0600,73,0.861000,0,105
C1,0.0600,74,0.001000,1,1
C1,0.0600,75,0.997000,0,102
C1,0.0600,76,0.999000,0,102
C1,0.0600,77,0.988000,0,105
C1,0.0600,78,0.880000,0,109
C1,0.0600,79,0.714000,0,97
C1,0.0600,80,0.970000,0,105
C1,0.0600,81,1.000000,0,99
C1,0.0600,82,1.000000,0,113
C1,0.0600,83,0.996000,0,98
C1,0.0600,84,0.993000,0,107
C1,0.0600,85,0.994000,0,118
C1,0.0600,86,1.000000,0,100
C1,0.0600,87,0.986000,0,109
C1,0.0600,88,0.994000,0,104
C1,0.0600,89,0.995000,0,103
C1,0.0600,90,0.970000,0,105
C1,0.0600,91,0.860000,0,115
C1,0.0600,92,0.868000,0,96
C1,0.0600,93,1.000000,0,91
C1,0.0600,94,0.972000,0,114
C1,0.0600,95,0.996000,0,103
C1,0.0600,96,0.994000,0,114
C1,0.0600,97,0.993000,0,105
C1,0.0600,98,0.974000,0,113
C1,0.0600,99,0.997000,0,102
C1,0.0800,0,0.001000,1,1
C1,0.0800,1,0.996000,0,73
C1,0.0800,2,0.995000,0,86
C1,0.0800,3,0.993000,0,77
C1,0.0800,4,0.727000,0,78
C1,0.0800,5,0.855000,0,93
C1,0.0800,6,0.991000,0,85
C1,0.0800,7,0.001000,1,1
C1,0.0800,8,0.988000,0,87
C1,0.0800,9,0.986000,0,75
C1,0.0800,10,0.695000,0,80
C1,0.0800,11,0.973000,0,87
C1,0.0800,12,0.001000,1,1
C1,0.0800,13,0.992000,0,84
C1,0.0800,14,0.999000,0,74
C1,0.0800,15,0.671000,0,77
C1,0.0800,16,0.929000,0,100
C1,0.0800,17,0.001000,1,1
C1,0.0800,18,1.000000,0,90
C1,0.0800,19,0.836000,0,82
C1,0.0800,20,0.996000,0,84
C1,0.0800,21,0.876000,0,79
C1,0.0800,22,0.994000,0,77
C1,0.0800,23,0.992000,0,80
C1,0.0800,24,0.986000,0,86
C1,0.0800,25,0.985000,0,78
C1,0.0800,26,0.996000,0,80
C1,0.0800,27,0.967000,0,77
C1,0.0800,28,0.001000,1,1
C1,0.0800,29,0.996000,0,74
C1,0.0800,30,0.991000,0,72
C1,0.0800,31,0.001000,1,1
C1,0.0800,32,0.921000,0,90
C1,0.0800,33,0.001000,1,1
C1,0.0800,34,0.998000,0,98
C1,0.0800,35,0.994000,0,82
C1,0.0800,36,0.986000,0,78
C1,0.0800,37,0.667000,0,76
C1,0.0800,38,1.000000,0,83
C1,0.0800,39,0.994000,0,86
C1,0.0800,40,0.989000,0,81
C1,0.0800,41,0.985000,0,75
C1,0.0800,42,0.996000,0,81
C1,0.0800,43,0.855000,0,88
C1,0.0800,44,0.854000,0,83
C1,0.0800,45,0.968000,0,85
C1,0.0800,46,0.992000,0,76
C1,0.0800,47,0.001000,1,1
C1,0.0800,48,0.336000,0,66
C1,0.0800,49,0.995000,0,82
C1,0.0800,50,0.001000,1,1
C1,0.0800,51,0.996000,0,85
C1,0.0800,52,0.728000,0,77
C1,0.0800,53,0.865000,0,84
C1,0.0800,54,0.991000,0,72
C1,0.0800,55,0.993000,0,74
C1,0.0800,56,0.996000,0,84
C1,0.0800,57,0.963000,0,83
C1,0.0800,58,0.995000,0,93
C1,0.0800,59,0.963000,0,75
C1,0.0800,60,0.999000,0,84
C1,0.0800,61,0.852000,0,94
C1,0.0800,62,0.883000,0,77
C1,0.0800,63,0.965000,0,69
C1,0.0800,64,0.758000,0,81
C1,0.0800,65,0.989000,0,81
C1,0.0800,66,0.001000,1,1
C1,0.0800,67,0.961000,0,90
C1,0.0800,68,0.993000,0,80
C1,0.0800,69,0.667000,0,79
C1,0.0800,70,0.317000,0,77
C1,0.0800,71,0.001000,1,1
C1,0.0800,72,0.989000,0,87
C1,0.0800,73,0.869000,0,90
C1,0.0800,74,0.987000,0,91
C1,0.0800,75,0.969000,0,73
C1,0.0800,76,0.001000,1,1
C1,0.0800,77,0.988000,0,81
C1,0.0800,78,0.790000,0,93
C1,0.0800,79,0.980000,0,87
C1,0.0800,80,0.750000,0,73
C1,0.0800,81,0.001000,1,1
C1,0.0800,82,0.850000,0,95
C1,0.0800,83,0.979000,0,86
C1,0.0800,84,0.862000,0,94
C1,0.0800,85,0.994000,0,77
C1,0.0800,86,0.985000,0,88
C1,0.0800,87,0.788000,0,80
C1,0.0800,88,0.323000,0,70
C1,0.0800,89,0.711000,0,91
C1,0.0800,90,0.883000,0,88
C1,0.0800,91,0.830000,0,84
C1,0.0800,92,0.996000,0,83
C1,0.0800,93,0.848000,0,72
C1,0.0800,94,0.001000,1,1
C1,0.0800,95,1.000000,0,91
C1,0.0800,96,0.994000,0,76
C1,0.0800,97,0.001000,1,1
C1,0.0800,98,0.995000,0,83
C1,0.0800,99,0.989000,0,75
C1,0.1000,0,0.959000,0,64
C1,0.1000,1,0.999000,0,73
C1,0.1000,2,0.998000,0,69
C1,0.1000,3,0.899000,0,80
C1,0.1000,4,0.284000,0,54
C1,0.1000,5,0.972000,0,73
C1,0.1000,6,0.858000,0,60
C1,0.1000,7,0.945000,0,75
C1,0.1000,8,0.994000,0,63
C1,0.1000,9,0.991000,0,75
C1,0.1000,10,0.675000,0,68
C1,0.1000,11,0.912000,0,72
C1,0.1000,12,0.975000,0,75
C1,0.1000,13,0.996000,0,69
C1,0.1000,14,0.960000,0,60
C1,0.1000,15,0.944000,0,72
C1,0.1000,16,0.993000,0,59
C1,0.1000,17,0.994000,0,82
C1,0.1000,18,0.001000,1,1
C1,0.1000,19,0.994000,0,62
C1,0.1000,20,1.000000,0,66
C1,0.1000,21,0.968000,0,63
C1,0.1000,22,0.001000,1,1
C1,0.1000,23,0.260000,0,50
C1,0.1000,24,0.992000,0,70
C1,0.1000,25,0.322000,0,56
C1,0.1000,26,0.001000,1,1
C1,0.1000,27,0.001000,1,1
C1,0.1000,28,0.997000,0,71
C1,0.1000,29,0.886000,0,66
C1,0.1000,30,0.965000,0,60
C1,0.1000,31,0.326000,0,58
C1,0.1000,32,0.994000,0,78
C1,0.1000,33,0.992000,0,66
C1,0.1000,34,0.995000,0,64
C1,0.1000,35,0.977000,0,71
C1,0.1000,36,0.997000,0,60
C1,0.1000,37,0.989000,0,69
C1,0.1000,38,0.654000,0,59
C1,0.1000,39,0.988000,0,52
C1,0.1000,40,0.831000,0,55
C1,0.1000,41,0.924000,0,62
C1,0.1000,42,0.892000,0,73
C1,0.1000,43,0.995000,0,78
C1,0.1000,44,0.823000,0,72
C1,0.1000,45,0.994000,0,80
C1,0.1000,46,0.994000,0,72
C1,0.1000,47,0.993000,0,68
C1,0.1000,48,0.995000,0,64
C1,0.1000,49,0.815000,0,54
C1,0.1000,50,0.001000,1,1
C1,0.1000,51,0.001000,1,1
C1,0.1000,52,0.697000,0,81
C1,0.1000,53,0.294000,0,62
C1,0.1000,54,0.992000,0,72
C1,0.1000,55,0.292000,0,63
C1,0.1000,56,0.987000,0,67
C1,0.1000,57,0.331000,0,60
C1,0.1000,58,0.982000,0,66
C1,0.1000,59,0.991000,0,74
C1,0.1000,60,0.990000,0,80
C1,0.1000,61,0.994000,0,72
C1,0.1000,62,0.733000,0,80
C1,0.1000,63,0.996000,0,58
C1,0.1000,64,0.838000,0,67
C1,0.1000,65,0.995000,0,70
C1,0.1000,66,0.991000,0,73
C1,0.1000,67,0.987000,0,67
C1,0.1000,68,0.965000,0,75
C1,0.1000,69,0.001000,1,1
C1,0.1000,70,0.001000,1,1
C1,0.1000,71,0.993000,0,70
C1,0.1000,72,0.996000,0,66
C1,0.1000,73,0.737000,0,54
C1,0.1000,74,0.313000,0,66
C1,0.1000,75,0.991000,0,65
C1,0.1000,76,0.991000,0,72
C1,0.1000,77,0.988000,0,54
C1,0.1000,78,0.995000,0,53
C1,0.1000,79,0.994000,0,78
C1,0.1000,80,0.965000,0,65
C1,0.1000,81,0.977000,0,65
C1,0.1000,82,0.995000,0,79
C1,0.1000,83,1.000000,0,71
C1,0.1000,84,0.989000,0,64
C1,0.1000,85,0.993000,0,67
C1,0.1000,86,0.684000,0,71
C1,0.1000,87,0.682000,0,68
C1,0.1000,88,0.221000,0,72
C1,0.1000,89,0.993000,0,74
C1,0.1000,90,0.967000,0,56
C1,0.1000,91,0.992000,0,67
C1,0.1000,92,0.001000,1,1
C1,0.1000,93,0.001000,1,1
C1,0.1000,94,0.999000,0,70
C1,0.1000,95,0.729000,0,53
C1,0.1000,96,0.993000,0,66
C1,0.1000,97,1.000000,0,58
C1,0.1000,98,0.911000,0,59
C1,0.1000,99,0.993000,0,65
C1,0.1200,0,0.001000,1,1
C1,0.1200,1,0.001000,1,1
C1,0.1200,2,0.996000,0,71
C1,0.1200,3,0.994000,0,51
C1,0.1200,4,0.960000,0,56
C1,0.1200,5,0.999000,0,59
C1,0.1200,6,0.841000,0,62
C1,0.1200,7,0.938000,0,46
C1,0.1200,8,0.993000,0,55
C1,0.1200,9,0.995000,0,57
C1,0.1200,10,0.998000,0,55
C1,0.1200,11,0.985000,0,61
C1,0.1200,12,0.961000,0,67
C1,0.1200,13,0.001000,1,1
C1,0.1200,14,0.848000,0,53
C1,0.1200,15,0.860000,0,51
C1,0.1200,16,0.994000,0,59
C1,0.1200,17,0.992000,0,61
C1,0.1200,18,0.978000,0,60
C1,0.1200,19,0.944000,0,68
C1,0.1200,20,0.958000,0,60
C1,0.1200,21,0.837000,0,49
C1,0.1200,22,0.001000,1,1
C1,0.1200,23,0.961000,0,60
C1,0.1200,24,0.983000,0,57
C1,0.1200,25,0.694000,0,57
C1,0.1200,26,0.830000,0,50
C1,0.1200,27,0.993000,0,61
C1,0.1200,28,0.983000,0,62
C1,0.1200,29,0.982000,0,67
C1,0.1200,30,0.895000,0,58
C1,0.1200,31,0.842000,0,45
C1,0.1200,32,0.708000,0,54
C1,0.1200,33,0.778000,0,57
C1,0.1200,34,0.991000,0,58
C1,0.1200,35,0.889000,0,69
C1,0.1200,36,0.985000,0,61
C1,0.1200,37,0.961000,0,51
C1,0.1200,38,0.995000,0,57
C1,0.1200,39,0.995000,0,51
C1,0.1200,40,0.978000,0,63
C1,0.1200,41,0.982000,0,60
C1,0.1200,42,0.659000,0,62
C1,0.1200,43,0.995000,0,56
C1,0.1200,44,0.001000,1,1
C1,0.1200,45,0.997000,0,53
C1,0.1200,46,0.829000,0,66
C1,0.1200,47,0.935000,0,67
C1,0.1200,48,0.001000,1,1
C1,0.1200,49,0.644000,0,55
C1,0.1200,50,0.999000,0,54
C1,0.1200,51,0.985000,0,67
C1,0.1200,52,0.999000,0,54
C1,0.1200,53,1.000000,0,63
C1,0.1200,54,0.992000,0,67
C1,0.1200,55,0.958000,0,63
C1,0.1200,56,0.990000,0,63
C1,0.1200,57,0.990000,0,58
C1,0.1200,58,0.949000,0,59
C1,0.1200,59,0.992000,0,50
C1,0.1200,60,0.815000,0,63
C1,0.1200,61,0.289000,0,47
C1,0.1200,62,0.987000,0,64
C1,0.1200,63,0.996000,0,63
C1,0.1200,64,0.862000,0,50
C1,0.1200,65,0.998000,0,49
C1,0.1200,66,0.994000,0,66
C1,0.1200,67,0.270000,0,39
C1,0.1200,68,0.938000,0,54
C1,0.1200,69,0.988000,0,51
C1,0.1200,70,0.970000,0,58
C1,0.1200,71,0.996000,0,61
C1,0.1200,72,0.982000,0,51
C1,0.1200,73,0.988000,0,54
C1,0.1200,74,0.952000,0,56
C1,0.1200,75,0.995000,0,54
C1,0.1200,76,0.981000,0,65
C1,0.1200,77,0.988000,0,79
C1,0.1200,78,0.992000,0,49
C1,0.1200,79,0.998000,0,57
C1,0.1200,80,0.664000,0,51
C1,0.1200,81,0.944000,0,57
C1,0.1200,82,0.235000,0,43
C1,0.1200,83,0.815000,0,50
C1,0.1200,84,0.986000,0,56
C1,0.1200,85,0.996000,0,55
C1,0.1200,86,0.992000,0,55
C1,0.1200,87,0.999000,0,65
C1,0.1200,88,0.001000,1,1
C1,0.1200,89,0.001000,1,1
C1,0.1200,90,0.001000,1,1
C1,0.1200,91,0.001000,1,1
C1,0.1200,92,0.995000,0,60
C1,0.1200,93,0.001000,1,1
C1,0.1200,94,0.990000,0,56
C1,0.1200,95,0.845000,0,59
C1,0.1200,96,0.991000,0,57
C1,0.1200,97,0.995000,0,66
C1,0.1200,98,0.986000,0,60
C1,0.1200,99,0.001000,1,1
C1,0.1400,0,0.980000,0,46
C1,0.1400,1,0.996000,0,48
C1,0.1400,2,0.992000,0,51
C1,0.1400,3,0.981000,0,55
C1,0.1400,4,0.986000,0,49
C1,0.1400,5,0.855000,0,55
C1,0.1400,6,0.989000,0,38
C1,0.1400,7,0.988000,0,48
C1,0.1400,8,0.945000,0,51
C1,0.1400,9,0.627000,0,43
C1,0.1400,10,0.830000,0,54
C1,0.1400,11,0.001000,1,1
C1,0.1400,12,0.001000,1,1
C1,0.1400,13,0.941000,0,48
C1,0.1400,14,0.942000,0,49
C1,0.1400,15,0.853000,0,49
C1,0.1400,16,0.904000,0,41
C1,0.1400,17,0.995000,0,56
C1,0.1400,18,0.996000,0,49
C1,0.1400,19,0.987000,0,54
C1,0.1400,20,0.987000,0,44
C1,0.1400,21,0.999000,0,63
C1,0.1400,22,0.806000,0,49
C1,0.1400,23,0.984000,0,39
C1,0.1400,24,0.983000,0,50
C1,0.1400,25,0.981000,0,47
C1,0.1400,26,0.993000,0,56
C1,0.1400,27,0.956000,0,57
C1,0.1400,28,0.828000,0,43
C1,0.1400,29,0.843000,0,53
C1,0.1400,30,0.001000,1,1
C1,0.1400,31,0.956000,0,58
C1,0.1400,32,0.844000,0,50
