condition,p_coverage,run_id,cascade_fraction,contained,time_to_steady_state
C4,0.0600,55,0.885000,0,131
C4,0.0600,56,0.686000,0,122
C4,0.0600,57,0.368200,0,106
C4,0.0600,58,0.936800,0,133
C4,0.0600,59,0.909200,0,141
C4,0.0600,60,0.655000,0,137
C4,0.0600,61,0.964200,0,130
C4,0.0600,62,0.688600,0,135
C4,0.0600,63,0.632600,0,140
C4,0.0600,64,0.827200,0,124
C4,0.0600,65,0.674600,0,131
C4,0.0600,66,0.817800,0,140
C4,0.0600,67,0.000200,1,1
C4,0.0600,68,0.657800,0,110
C4,0.0600,69,0.674000,0,127
C4,0.0600,70,0.717800,0,131
C4,0.0600,71,0.785200,0,125
C4,0.0600,72,0.895600,0,137
C4,0.0600,73,0.732000,0,109
C4,0.0600,74,0.000200,1,1
C4,0.0600,75,0.705200,0,141
C4,0.0600,76,0.857800,0,141
C4,0.0600,77,0.959800,0,126
C4,0.0600,78,0.673200,0,131
C4,0.0600,79,0.626000,0,129
C4,0.0600,80,0.850200,0,137
C4,0.0600,81,0.850600,0,117
C4,0.0600,82,0.577200,0,132
C4,0.0600,83,0.941600,0,117
C4,0.0600,84,0.888600,0,117
C4,0.0600,85,0.897600,0,117
C4,0.0600,86,0.640400,0,123
C4,0.0600,87,0.913000,0,127
C4,0.0600,88,0.938400,0,130
C4,0.0600,89,0.935600,0,142
C4,0.0600,90,0.654400,0,142
C4,0.0600,91,0.639600,0,134
C4,0.0600,92,0.582200,0,110
C4,0.0600,93,0.835800,0,127
C4,0.0600,94,0.803400,0,126
C4,0.0600,95,0.954200,0,162
C4,0.0600,96,0.925800,0,151
C4,0.0600,97,0.955800,0,130
C4,0.0600,98,0.863600,0,136
C4,0.0600,99,0.529400,0,118
C4,0.0800,0,0.000200,1,1
C4,0.0800,1,0.723600,0,93
C4,0.0800,2,0.952200,0,104
C4,0.0800,3,0.607800,0,107
C4,0.0800,4,0.667600,0,95
C4,0.0800,5,0.680600,0,107
C4,0.0800,6,0.842200,0,99
C4,0.0800,7,0.000200,1,1
C4,0.0800,8,0.951200,0,90
C4,0.0800,9,0.868200,0,105
C4,0.0800,10,0.432800,0,100
C4,0.0800,11,0.851600,0,120
C4,0.0800,12,0.000200,1,1
C4,0.0800,13,0.645200,0,113
C4,0.0800,14,0.795400,0,94
C4,0.0800,15,0.550200,0,96
C4,0.0800,16,0.762600,0,100
C4,0.0800,17,0.000200,1,1
C4,0.0800,18,0.778800,0,98
C4,0.0800,19,0.644400,0,94
C4,0.0800,20,0.577000,0,103
C4,0.0800,21,0.351000,0,90
C4,0.0800,22,0.942400,0,96
C4,0.0800,23,0.940200,0,95
C4,0.0800,24,0.856600,0,95
C4,0.0800,25,0.625200,0,100
C4,0.0800,26,0.959600,0,92
C4,0.0800,27,0.806000,0,99
C4,0.0800,28,0.000200,1,1
C4,0.0800,29,0.956600,0,107
C4,0.0800,30,0.863000,0,99
C4,0.0800,31,0.000200,1,1
C4,0.0800,32,0.825200,0,92
C4,0.0800,33,0.000200,1,1
C4,0.0800,34,0.510400,0,96
C4,0.0800,35,0.935600,0,110
C4,0.0800,36,0.944000,0,101
C4,0.0800,37,0.471600,0,94
C4,0.0800,38,0.738600,0,97
C4,0.0800,39,0.928200,0,132
C4,0.0800,40,0.915800,0,104
C4,0.0800,41,0.940400,0,93
C4,0.0800,42,0.686000,0,104
C4,0.0800,43,0.634800,0,100
C4,0.0800,44,0.681000,0,93
C4,0.0800,45,0.810800,0,98
C4,0.0800,46,0.956200,0,91
C4,0.0800,47,0.000200,1,1
C4,0.0800,48,0.467200,0,101
C4,0.0800,49,0.954000,0,107
C4,0.0800,50,0.000200,1,1
C4,0.0800,51,0.593000,0,101
C4,0.0800,52,0.308200,0,81
C4,0.0800,53,0.673000,0,108
C4,0.0800,54,0.658000,0,98
C4,0.0800,55,0.955000,0,92
C4,0.0800,56,0.579400,0,91
C4,0.0800,57,0.800000,0,98
C4,0.0800,58,0.578200,0,93
C4,0.0800,59,0.929400,0,100
C4,0.0800,60,0.769800,0,99
C4,0.0800,61,0.693200,0,94
C4,0.0800,62,0.542800,0,97
C4,0.0800,63,0.828000,0,107
C4,0.0800,64,0.661800,0,102
C4,0.0800,65,0.927400,0,95
C4,0.0800,66,0.000200,1,1
C4,0.0800,67,0.794800,0,111
C4,0.0800,68,0.933400,0,109
C4,0.0800,69,0.566400,0,111
C4,0.0800,70,0.433200,0,95
C4,0.0800,71,0.000200,1,1
C4,0.0800,72,0.834200,0,113
C4,0.0800,73,0.645000,0,104
C4,0.0800,74,0.907800,0,89
C4,0.0800,75,0.778200,0,88
C4,0.0800,76,0.000200,1,1
C4,0.0800,77,0.805800,0,91
C4,0.0800,78,0.543000,0,99
C4,0.0800,79,0.880000,0,104
C4,0.0800,80,0.687400,0,102
C4,0.0800,81,0.000200,1,1
C4,0.0800,82,0.669000,0,89
C4,0.0800,83,0.808200,0,118
C4,0.0800,84,0.749200,0,105
C4,0.0800,85,0.930800,0,91
C4,0.0800,86,0.928200,0,98
C4,0.0800,87,0.338000,0,97
C4,0.0800,88,0.439000,0,91
C4,0.0800,89,0.644800,0,99
C4,0.0800,90,0.570000,0,94
C4,0.0800,91,0.708800,0,94
C4,0.0800,92,0.895400,0,95
C4,0.0800,93,0.658600,0,91
C4,0.0800,94,0.000200,1,1
C4,0.0800,95,0.779800,0,99
C4,0.0800,96,0.958800,0,112
C4,0.0800,97,0.000200,1,1
C4,0.0800,98,0.942200,0,94
C4,0.0800,99,0.947800,0,95
C4,0.1000,0,0.943000,0,94
C4,0.1000,1,0.725800,0,82
C4,0.1000,2,0.789000,0,86
C4,0.1000,3,0.517200,0,82
C4,0.1000,4,0.348400,0,72
C4,0.1000,5,0.664000,0,82
C4,0.1000,6,0.649800,0,78
C4,0.1000,7,0.778400,0,80
C4,0.1000,8,0.921800,0,82
C4,0.1000,9,0.928400,0,92
C4,0.1000,10,0.511400,0,85
C4,0.1000,11,0.677200,0,70
C4,0.1000,12,0.941200,0,83
C4,0.1000,13,0.891400,0,71
C4,0.1000,14,0.699600,0,89
C4,0.1000,15,0.794400,0,88
C4,0.1000,16,0.903200,0,72
C4,0.1000,17,0.885000,0,82
C4,0.1000,18,0.000200,1,1
C4,0.1000,19,0.721800,0,93
C4,0.1000,20,0.754200,0,74
C4,0.1000,21,0.939400,0,84
C4,0.1000,22,0.000200,1,1
C4,0.1000,23,0.437600,0,80
C4,0.1000,24,0.865800,0,91
C4,0.1000,25,0.401400,0,74
C4,0.1000,26,0.000200,1,1
C4,0.1000,27,0.000200,1,1
C4,0.1000,28,0.626800,0,85
C4,0.1000,29,0.157400,0,68
C4,0.1000,30,0.763800,0,88
C4,0.1000,31,0.218600,0,68
C4,0.1000,32,0.854200,0,86
C4,0.1000,33,0.844600,0,73
C4,0.1000,34,0.925200,0,75
C4,0.1000,35,0.842400,0,89
C4,0.1000,36,0.575200,0,93
C4,0.1000,37,0.856600,0,85
C4,0.1000,38,0.524800,0,85
C4,0.1000,39,0.945400,0,84
C4,0.1000,40,0.664600,0,82
C4,0.1000,41,0.939000,0,96
C4,0.1000,42,0.153800,0,58
C4,0.1000,43,0.943200,0,86
C4,0.1000,44,0.504600,0,74
C4,0.1000,45,0.927600,0,76
C4,0.1000,46,0.820800,0,86
C4,0.1000,47,0.774400,0,71
C4,0.1000,48,0.574800,0,83
C4,0.1000,49,0.611600,0,78
C4,0.1000,50,0.000200,1,1
C4,0.1000,51,0.000200,1,1
C4,0.1000,52,0.675400,0,80
C4,0.1000,53,0.429200,0,80
C4,0.1000,54,0.903200,0,79
C4,0.1000,55,0.509200,0,84
C4,0.1000,56,0.940600,0,84
C4,0.1000,57,0.487800,0,81
C4,0.1000,58,0.931200,0,77
C4,0.1000,59,0.907000,0,83
C4,0.1000,60,0.929400,0,84
C4,0.1000,61,0.856800,0,89
C4,0.1000,62,0.127800,0,57
C4,0.1000,63,0.719800,0,77
C4,0.1000,64,0.590200,0,80
C4,0.1000,65,0.472600,0,82
C4,0.1000,66,0.926000,0,82
C4,0.1000,67,0.918000,0,85
C4,0.1000,68,0.832200,0,83
C4,0.1000,69,0.000200,1,1
C4,0.1000,70,0.000200,1,1
C4,0.1000,71,0.768800,0,85
C4,0.1000,72,0.949600,0,82
C4,0.1000,73,0.567800,0,74
C4,0.1000,74,0.388000,0,90
C4,0.1000,75,0.843200,0,73
C4,0.1000,76,0.942800,0,93
C4,0.1000,77,0.922600,0,84
C4,0.1000,78,0.925200,0,80
C4,0.1000,79,0.716000,0,87
C4,0.1000,80,0.795000,0,91
C4,0.1000,81,0.811000,0,84
C4,0.1000,82,0.912200,0,75
C4,0.1000,83,0.493200,0,75
C4,0.1000,84,0.752000,0,87
C4,0.1000,85,0.730400,0,93
C4,0.1000,86,0.657200,0,79
C4,0.1000,87,0.581800,0,72
C4,0.1000,88,0.472800,0,84
C4,0.1000,89,0.696000,0,86
C4,0.1000,90,0.777800,0,83
C4,0.1000,91,0.926400,0,86
C4,0.1000,92,0.000200,1,1
C4,0.1000,93,0.000200,1,1
C4,0.1000,94,0.740600,0,88
C4,0.1000,95,0.573400,0,90
C4,0.1000,96,0.879000,0,87
C4,0.1000,97,0.693200,0,68
C4,0.1000,98,0.638600,0,75
C4,0.1000,99,0.920000,0,81
C4,0.1200,0,0.000200,1,1
C4,0.1200,1,0.000200,1,1
C4,0.1200,2,0.664000,0,69
C4,0.1200,3,0.917200,0,79
C4,0.1200,4,0.751200,0,62
C4,0.1200,5,0.740800,0,82
C4,0.1200,6,0.656000,0,64
C4,0.1200,7,0.566600,0,65
C4,0.1200,8,0.929200,0,72
C4,0.1200,9,0.951600,0,74
C4,0.1200,10,0.544000,0,61
C4,0.1200,11,0.682200,0,73
C4,0.1200,12,0.829400,0,61
C4,0.1200,13,0.000200,1,1
C4,0.1200,14,0.607800,0,57
C4,0.1200,15,0.489200,0,64
C4,0.1200,16,0.941800,0,78
C4,0.1200,17,0.680400,0,73
C4,0.1200,18,0.795000,0,71
C4,0.1200,19,0.939800,0,66
C4,0.1200,20,0.786200,0,72
C4,0.1200,21,0.632600,0,65
C4,0.1200,22,0.000200,1,1
C4,0.1200,23,0.827600,0,72
C4,0.1200,24,0.938800,0,70
C4,0.1200,25,0.635200,0,68
C4,0.1200,26,0.589200,0,61
C4,0.1200,27,0.869800,0,61
C4,0.1200,28,0.939000,0,68
C4,0.1200,29,0.936800,0,68
C4,0.1200,30,0.792400,0,75
C4,0.1200,31,0.151600,0,59
C4,0.1200,32,0.152800,0,52
C4,0.1200,33,0.342000,0,59
C4,0.1200,34,0.950400,0,67
C4,0.1200,35,0.166000,0,59
C4,0.1200,36,0.813400,0,69
C4,0.1200,37,0.917400,0,67
C4,0.1200,38,0.568800,0,71
C4,0.1200,39,0.930400,0,65
C4,0.1200,40,0.842400,0,64
C4,0.1200,41,0.933200,0,79
C4,0.1200,42,0.442000,0,70
C4,0.1200,43,0.886600,0,80
C4,0.1200,44,0.000200,1,1
C4,0.1200,45,0.473200,0,72
C4,0.1200,46,0.598000,0,70
C4,0.1200,47,0.853200,0,75
C4,0.1200,48,0.000200,1,1
C4,0.1200,49,0.574200,0,65
C4,0.1200,50,0.424200,0,57
C4,0.1200,51,0.802400,0,80
C4,0.1200,52,0.757400,0,59
C4,0.1200,53,0.521400,0,72
C4,0.1200,54,0.790200,0,74
C4,0.1200,55,0.615400,0,79
C4,0.1200,56,0.936400,0,68
C4,0.1200,57,0.737200,0,67
C4,0.1200,58,0.930600,0,67
C4,0.1200,59,0.829200,0,60
C4,0.1200,60,0.273000,0,59
C4,0.1200,61,0.392800,0,70
C4,0.1200,62,0.840400,0,84
C4,0.1200,63,0.582800,0,67
C4,0.1200,64,0.611400,0,66
C4,0.1200,65,0.528600,0,76
C4,0.1200,66,0.679800,0,60
C4,0.1200,67,0.419600,0,62
C4,0.1200,68,0.792000,0,83
C4,0.1200,69,0.759200,0,75
C4,0.1200,70,0.705000,0,80
C4,0.1200,71,0.523200,0,62
C4,0.1200,72,0.891600,0,79
C4,0.1200,73,0.884800,0,79
C4,0.1200,74,0.739400,0,78
C4,0.1200,75,0.636800,0,65
C4,0.1200,76,0.933200,0,83
C4,0.1200,77,0.911800,0,81
C4,0.1200,78,0.892200,0,69
C4,0.1200,79,0.610600,0,80
C4,0.1200,80,0.365800,0,69
C4,0.1200,81,0.693600,0,73
C4,0.1200,82,0.510400,0,71
C4,0.1200,83,0.620200,0,69
C4,0.1200,84,0.932400,0,77
C4,0.1200,85,0.915400,0,73
C4,0.1200,86,0.668000,0,80
C4,0.1200,87,0.559800,0,58
C4,0.1200,88,0.000200,1,1
C4,0.1200,89,0.000200,1,1
C4,0.1200,90,0.000200,1,1
C4,0.1200,91,0.000200,1,1
C4,0.1200,92,0.874400,0,68
C4,0.1200,93,0.000200,1,1
C4,0.1200,94,0.951600,0,73
C4,0.1200,95,0.595400,0,69
C4,0.1200,96,0.834800,0,90
C4,0.1200,97,0.885800,0,77
C4,0.1200,98,0.925400,0,68
C4,0.1200,99,0.000200,1,1
C4,0.1400,0,0.871000,0,65
C4,0.1400,1,0.522400,0,70
C4,0.1400,2,0.815400,0,52
C4,0.1400,3,0.685000,0,66
C4,0.1400,4,0.902200,0,58
C4,0.1400,5,0.592600,0,57
C4,0.1400,6,0.579200,0,61
C4,0.1400,7,0.924600,0,65
C4,0.1400,8,0.782400,0,65
C4,0.1400,9,0.495200,0,56
C4,0.1400,10,0.119200,0,38
C4,0.1400,11,0.000200,1,1
C4,0.1400,12,0.000200,1,1
C4,0.1400,13,0.726400,0,60
C4,0.1400,14,0.919800,0,58
C4,0.1400,15,0.416200,0,60
C4,0.1400,16,0.361800,0,47
C4,0.1400,17,0.669800,0,50
C4,0.1400,18,0.461800,0,51
C4,0.1400,19,0.754600,0,54
C4,0.1400,20,0.827600,0,62
C4,0.1400,21,0.367800,0,60
C4,0.1400,22,0.448600,0,46
C4,0.1400,23,0.902600,0,75
C4,0.1400,24,0.911000,0,62
C4,0.1400,25,0.816200,0,51
C4,0.1400,26,0.915400,0,63
C4,0.1400,27,0.807400,0,57
C4,0.1400,28,0.561400,0,60
C4,0.1400,29,0.628200,0,61
C4,0.1400,30,0.000200,1,1
C4,0.1400,31,0.932400,0,65
C4,0.1400,32,0.521800,0,62
